parameterId	parameterName	parameterScale	lowerBound	upperBound	nominalValue	estimate	hierarchicalOptimization	objectivePriorType	objectivePriorParameters
kDpFox		log	1.00E-06	1.00E-04	9.86E-05	1	0	uniform	
kSyCb1		log	8.35E+04	8.35E+06	1404178.257	1	0	uniform	
kSyCb2		log	1.04E-01	1.04E+01	7.697865013	1	0	uniform	
kDeCb1		log	6.93E-08	6.93E-06	6.93E-07	1	0	uniform	
kDeCb2		log	1.44E-16	1.44E-14	1.44E-15	1	0	uniform	
kDeCb3		log	1.44E-15	1.44E-13	6.49E-14	1	0	uniform	
kPhEnsa		log	1.15E-15	1.15E-13	2.18E-14	1	0	uniform	
kDpEnsa		log	3.47E-05	3.47E-03	3.60E-05	1	0	uniform	
kPhGw		log	1.15E-14	1.15E-12	8.16E-13	1	0	uniform	
kDpGw1		log	1.73E-04	1.73E-02	0.001647761	1	0	uniform	
kDpGw2		log	1.15E-13	1.15E-11	1.62E-13	1	0	uniform	
kWee1		log	1.15E-17	1.15E-15	1.15E-16	1	0	uniform	
kWee2		log	1.15E-14	1.15E-12	2.22E-14	1	0	uniform	
kPhWeeA		log	1.15E-15	1.15E-13	2.15E-14	1	0	uniform	
kPhWeeB		log	1.15E-14	1.15E-12	1.10E-12	1	0	uniform	
kDpWee		log	1.15E-13	1.15E-11	5.43E-13	1	0	uniform	
kCdc25_1		log	1.15E-16	1.15E-14	1.15E-15	1	0	uniform	
kCdc25_2		log	1.15E-14	1.15E-12	4.32E-14	1	0	uniform	
kDpCdc25		log	1.15E-13	1.15E-11	2.70E-12	1	0	uniform	
kDipEB55		log	4.71E-07	4.71E-05	4.71E-06	1	0	uniform	
kAspEB55		log	6.56E-12	6.56E-10	6.56E-11	1	0	uniform	
kSyCdc_1		log	8.35E+04	8.35E+06	440627.2145	1	0	uniform	
kSyCdc_2		log	1.39E-01	1.39E+01	13.50634786	1	0	uniform	
kDeCdc_1		log	2.77E-06	2.77E-04	1.29E-05	1	0	uniform	
kDeCdc_2		log	4.60E-17	4.60E-15	4.60E-16	1	0	uniform	
kDipACdc		log	8.66E-06	8.66E-04	8.66E-05	1	0	uniform	
kAspACdc		log	1.15E-14	1.15E-12	8.02E-14	1	0	uniform	
kPhApcA		log	1.15E-15	1.15E-13	1.15E-14	1	0	uniform	
kDpApc_1		log	0.00E+00	0.03	0	1	0	uniform	
kDpApc_2		log	5.75E-15	5.75E-13	5.75E-14	1	0	uniform	
kSyFox1		log	8.35E+04	8.35E+06	298777.2994	1	0	uniform	
kSyFox2		log	1.04E-01	1.04E+01	1.138666391	1	0	uniform	
kDeFox1		log	6.93E-07	6.93E-05	1.57E-06	1	0	uniform	
kDeFox2		log	5.75E-15	5.75E-13	2.29E-14	1	0	uniform	
kAsEPx		log	5.75E-12	5.75E-10	5.73E-11	1	0	uniform	
kDiEPx		log	3.47E-04	3.47E-02	0.003482222	1	0	uniform	
kAsFPcb		log	5.75E-13	5.75E-11	1.87E-11	1	0	uniform	
kDiFPcb		log	6.93E-03	6.93E-01	0.390360479	1	0	uniform	
kAsFPcdc		log	5.75E-13	5.75E-11	8.66E-13	1	0	uniform	
kDiFPcdc		log	1.73E-02	1.73E+00	1.11756832	1	0	uniform	
kPhC25B		log	1.15E-14	1.15E-12	7.55E-13	1	0	uniform	
kPhCAEE		log	9.21E-16	9.21E-14	5.30E-14	1	0	uniform	
kPhCAEA		log	2.30E-14	2.30E-12	2.15E-12	1	0	uniform	
kPhCAEB		log	2.30E-13	2.30E-11	7.69E-13	1	0	uniform	
kDpE2f1		log	0.00E+00	0.01	0	1	0	uniform	
kPhC25A		log	0.00E+00	1.66E-13	0	1	0	uniform	
kSySkp2		log	1.20E+06	1.20E+08	106082611.3	1	0	uniform	
kDeSkp2_1		log	1.00E-05	1.00E-03	0.000897768	1	0	uniform	
kDeSkp2_2		log	3.32E-15	3.32E-13	1.70E-14	1	0	uniform	
kAsTP53PCDKN1A		log	4.98E-13	4.98E-11	1.29E-12	1	0	uniform	
kDiTP53PCDKN1A		log	1.50E-02	1.50E+00	0.028123802	1	0	uniform	
kSyCDKN1A_1		log	1.20E+06	1.20E+08	8351337.931	1	0	uniform	
kSyCDKN1A_2		log	8.00E-01	8.00E+01	8	0	0	uniform	
kDeCDKN1A_1		log	2.00E-05	2.00E-03	0.0002	1	0	uniform	
kDeCDKN1A_2		log	4.15E-16	4.15E-14	3.86E-14	1	0	uniform	
kAsCdkn1aC		log	1.16E-14	1.16E-12	7.41E-13	1	0	uniform	
kDiCdkn1aC		log	3.00E-05	3.00E-03	0.002590113	1	0	uniform	
kPhCDKN1AByCe		log	8.30E-15	8.30E-13	1.06E-14	1	0	uniform	
kPhCDKN1AByCa		log	3.32E-16	3.32E-14	4.69E-16	1	0	uniform	
kPhCDKN1AByCb		log	3.32E-16	3.32E-14	3.32E-15	1	0	uniform	
kDpCDKN1A		log	2.00E-04	2.00E-02	0.004676941	1	0	uniform	
kAsFOXOPCDKN1B		log	4.98E-13	4.98E-11	1.55E-11	1	0	uniform	
kDiFOXOPCDKN1B		log	1.50E-02	1.50E+00	0.015620578	1	0	uniform	
kSyCDKN1B_1		log	1.20E+06	1.20E+08	12000000	1	0	uniform	
kSyCDKN1B_2		log	1.00E-01	1.00E+01	2.049547955	1	0	uniform	
kDeCDKN1B_1		log	2.00E-05	2.00E-03	0.0002	1	0	uniform	
kDeCDKN1B_2		log	4.15E-15	4.15E-13	1.20E-13	1	0	uniform	
kAsCdkn1bC		log	1.16E-14	1.16E-12	7.32E-13	1	0	uniform	
kDiCdkn1bC		log	3.00E-05	3.00E-03	0.002740981	1	0	uniform	
kPhCDKN1BByCe		log	8.30E-15	8.30E-13	4.24E-13	1	0	uniform	
kPhCDKN1BByCa		log	8.30E-15	8.30E-13	8.30E-14	1	0	uniform	
kPhCDKN1BByCb		log	8.30E-17	8.30E-15	8.30E-16	1	0	uniform	
kDpCDKN1B		log	2.00E-04	2.00E-02	0.000825067	1	0	uniform	
kPhNup		log	4.98E+00	4.98E+02	0	0	0	uniform	
kDpNup_1		log	2.00E-01	2.00E+01	0	0	0	uniform	
kImImCCND_1		log	1.66E-04	1.66E-02	0.00166	1	0	uniform	
kExImCCND_1		log	1.66E-03	1.66E-01	0.016605779	0	0	uniform	
kImImCCNE_CDKN1A_B__1		log	1.66E-03	1.66E-01	0.031750643	1	0	uniform	
kExImCCNE_CDKN1A_B__1		log	1.66E-03	1.66E-01	0.016605779	0	0	uniform	
kImImE2F_DBD_RB1_Ser332u__1		log	1.66E-04	1.66E-02	0.00166	1	0	uniform	
kExImE2F_DBD_RB1_Ser332u__1		log	1.66E-03	1.66E-01	0.016605779	0	0	uniform	
kImImE2F_DBD_RB1_Ser332p__1		log	1.66E-03	1.66E-01	0.008357794	1	0	uniform	
kExImE2F_DBD_RB1_Ser332p__1		log	1.66E-03	1.66E-01	0.016605779	0	0	uniform	
kImImCCNA_CDKN1A_B__1		log	1.66E-03	1.66E-01	0.160394001	1	0	uniform	
kExImCCNA_CDKN1A_B__1		log	1.66E-03	1.66E-01	0.016605779	0	0	uniform	
kImImCCNB_CDK1_Thr14_Tyr15u_CDKN1A__1		log	1.66E-03	1.66E-01	0.030154247	1	0	uniform	
kExImCCNB_CDK1_Thr14_Tyr15u_CDKN1A__1		log	1.66E-03	1.66E-01	0.016605779	0	0	uniform	
kImImE2F_DBD_RB11_Ser332u__RB1_E2F1_Ser807_Ser811u__1		log	1.66E-03	1.66E-01	0.029641459	1	0	uniform	
kExImE2F_DBD_RB11_Ser332u__RB1_E2F1_Ser807_Ser811u__1		log	1.66E-03	1.66E-01	0.016605779	0	0	uniform	
kImImE2F_DBD_RB11_Ser332p__RB1_E2F1_Ser807_Ser811u__1		log	1.66E-03	1.66E-01	0.135023686	1	0	uniform	
kExImE2F_DBD_RB11_Ser332p__RB1_E2F1_Ser807_Ser811u__1		log	1.66E-03	1.66E-01	0.016605779	0	0	uniform	
kImImRB1_E2F_Ser807_Ser811u__1		log	1.66E-03	1.66E-01	0.012102059	1	0	uniform	
kExImRB1_E2F_Ser807_Ser811u__1		log	1.66E-03	1.66E-01	0.016605779	0	0	uniform	
kImImRB1_E2F_Ser807_Ser811p__1		log	1.66E-02	1.66E+00	0.166	1	0	uniform	
kExImRB1_E2F_Ser807_Ser811p__1		log	1.66E-03	1.66E-01	0.016605779	0	0	uniform	
kImImPPP2R2B_ENSA_ARPP19__1		log	1.66E-02	1.66E+00	0.166	1	0	uniform	
kExImPPP2R2B_ENSA_ARPP19__1		log	1.66E-03	1.66E-01	0.016605779	0	0	uniform	
kImImAPC_FBXO5_FZR1_CDC20_Ser355u__1		log	1.66E-03	1.66E-01	0.161980466	1	0	uniform	
kExImAPC_FBXO5_FZR1_CDC20_Ser355u__1		log	1.66E-03	1.66E-01	0.016605779	0	0	uniform	
kImImCDC20_APC__1		log	1.66E-03	1.66E-01	0.008547873	1	0	uniform	
kExImCDC20_APC__1		log	1.66E-03	1.66E-01	0.016605779	0	0	uniform	
kImImAPC_FBXO5_FZR1_CDC201_Ser355p__CDC20_APC1__1		log	1.66E-03	1.66E-01	0.001749932	1	0	uniform	
kExImAPC_FBXO5_FZR1_CDC201_Ser355p__CDC20_APC1__1		log	1.66E-03	1.66E-01	0.016605779	0	0	uniform	
kImImAPC_FBXO5_FZR1_CDC20_Ser355p__1		log	1.66E-03	1.66E-01	0.003366359	1	0	uniform	
kExImAPC_FBXO5_FZR1_CDC20_Ser355p__1		log	1.66E-03	1.66E-01	0.016605779	0	0	uniform	
kImImAPC_FBXO5_FZR1_CDC201_Ser355u__FZR1_APC1_FBXO5_nTermu__1		log	1.66E-04	1.66E-02	0.00166	1	0	uniform	
kExImAPC_FBXO5_FZR1_CDC201_Ser355u__FZR1_APC1_FBXO5_nTermu__1		log	1.66E-03	1.66E-01	0.016605779	0	0	uniform	
kImImFZR1_APC_FBXO5_nTermu__1		log	1.66E-04	1.66E+00	0.00166	1	0	uniform	
kExImFZR1_APC_FBXO5_nTermu__1		log	1.66E-03	1.66E-01	0.016605779	0	0	uniform	
kImImFZR1_APC_FBXO5_nTermp__1		log	1.66E-04	1.66E-02	0.001663052	1	0	uniform	
kExImFZR1_APC_FBXO5_nTermp__1		log	1.66E-03	1.66E-01	0.016605779	0	0	uniform	
kImImAPC_FBXO51_FZR1_CDC202_Ser355u__FBXO5_APC1_FZR13_Ser182u__FZR1_APC2_FBXO53_nTermu__1		log	1.66E-03	1.66E-01	0.119636275	1	0	uniform	
kExImAPC_FBXO51_FZR1_CDC202_Ser355u__FBXO5_APC1_FZR13_Ser182u__FZR1_APC2_FBXO53_nTermu__1		log	1.66E-03	1.66E-01	0.016605779	0	0	uniform	
kImImFBXO5_APC_FZR1_Ser182u__1		log	1.66E-03	1.66E-01	0.008484626	1	0	uniform	
kExImFBXO5_APC_FZR1_Ser182u__1		log	1.66E-03	1.66E-01	0.016605779	0	0	uniform	
kImImAPC_FBXO51_FZR1_CDC202_Ser355p__FBXO5_APC1_FZR13_Ser182u__FZR1_APC2_FBXO53_nTermu__1		log	1.66E-03	1.66E-01	0.164206206	1	0	uniform	
kExImAPC_FBXO51_FZR1_CDC202_Ser355p__FBXO5_APC1_FZR13_Ser182u__FZR1_APC2_FBXO53_nTermu__1		log	1.66E-03	1.66E-01	0.016605779	0	0	uniform	
kImImAPC_FBXO5_FZR1_CDC201_Ser355p__FZR1_APC1_FBXO5_nTermu__1		log	1.66E-03	1.66E-01	0.090164146	1	0	uniform	
kExImAPC_FBXO5_FZR1_CDC201_Ser355p__FZR1_APC1_FBXO5_nTermu__1		log	1.66E-03	1.66E-01	0.016605779	0	0	uniform	
kImImFBXO5_APC_FZR1_Ser182p__1		log	1.66E-03	1.66E-01	0.005787908	1	0	uniform	
kExImFBXO5_APC_FZR1_Ser182p__1		log	1.66E-03	1.66E-01	0.016605779	0	0	uniform	
kImImFOXM1_DBD_Thr600u__1		log	1.66E-03	1.66E-01	0.003729824	1	0	uniform	
kExImFOXM1_DBD_Thr600u__1		log	1.66E-03	1.66E-01	0.016605779	0	0	uniform	
kImImFOXM1_DBD_Thr600p__1		log	1.66E-03	1.66E-01	0.006417195	1	0	uniform	
kExImFOXM1_DBD_Thr600p__1		log	1.66E-03	1.66E-01	0.016605779	0	0	uniform	
kImImWEE1_Ser123u__1		log	1.66E-03	1.66E-01	0.012158982	1	0	uniform	
kExImWEE1_Ser123u__1		log	1.66E-03	1.66E-01	0.016605779	0	0	uniform	
kImImCCNB_CDK1_Thr14_Tyr15p_CDKN1A__1		log	1.66E-02	1.66E+00	0.166	1	0	uniform	
kExImCCNB_CDK1_Thr14_Tyr15p_CDKN1A__1		log	1.66E-03	1.66E-01	0.016605779	0	0	uniform	
kImImWEE1_Ser123p__1		log	1.66E-04	1.66E-02	0.00166	1	0	uniform	
kExImWEE1_Ser123p__1		log	1.66E-03	1.66E-01	0.016605779	0	0	uniform	
kImImCDC25_pSitesp__1		log	1.66E-02	1.66E+00	0.166	1	0	uniform	
kExImCDC25_pSitesp__1		log	1.66E-03	1.66E-01	0.016605779	0	0	uniform	
kImImCDC25_pSitesu__1		log	1.66E-03	1.66E-01	0.008952852	1	0	uniform	
kExImCDC25_pSitesu__1		log	1.66E-03	1.66E-01	0.016605779	0	0	uniform	
kImImMASTL_Thr198u__1		log	1.66E-03	1.66E-01	0.012151901	1	0	uniform	
kExImMASTL_Thr198u__1		log	1.66E-03	1.66E-01	0.016605779	0	0	uniform	
kImImMASTL_Thr198p__1		log	1.66E-02	1.66E+00	0.166	1	0	uniform	
kExImMASTL_Thr198p__1		log	1.66E-03	1.66E-01	0.016605779	0	0	uniform	
kImImENSA_ARPP19_PPP2R2B_Ser62_Ser67u__1		log	1.66E-03	1.66E-01	0.002946467	1	0	uniform	
kExImENSA_ARPP19_PPP2R2B_Ser62_Ser67u__1		log	1.66E-03	1.66E-01	0.016605779	0	0	uniform	
kImImENSA_ARPP19_PPP2R2B_Ser62_Ser67p__1		log	1.66E-04	1.66E-02	0.00166	1	0	uniform	
kExImENSA_ARPP19_PPP2R2B_Ser62_Ser67p__1		log	1.66E-03	1.66E-01	0.016605779	0	0	uniform	
kImImENSA_ARPP19_PPP2R2B1_Ser62_Ser67p__PPP2R2B_ENSA_ARPP191__1		log	1.66E-04	1.66E-02	0.00166	1	0	uniform	
kExImENSA_ARPP19_PPP2R2B1_Ser62_Ser67p__PPP2R2B_ENSA_ARPP191__1		log	1.66E-03	1.66E-01	0.016605779	0	0	uniform	
kImImSKP2_1		log	1.66E-03	1.66E-01	0.081842857	1	0	uniform	
kExImSKP2_1		log	1.66E-03	1.66E-01	0.016605779	0	0	uniform	
kImImTP53_DBD_Ser15p__1		log	1.66E-02	1.66E+00	0.165217221	1	0	uniform	
kExImTP53_DBD_Ser15p__1		log	1.66E-03	1.66E-01	0.016605779	0	0	uniform	
kImImFOXO_DBD__1		log	1.66E-02	1.66E+00	0.166	1	0	uniform	
kExImFOXO_DBD__1		log	1.66E-03	1.66E-01	0.016605779	0	0	uniform	
kImImCDKN1A_CCNE_A_B_Ser130u__1		log	1.66E-02	1.66E+00	0.166	1	0	uniform	
kExImCDKN1A_CCNE_A_B_Ser130u__1		log	1.66E-03	1.66E-01	0.016605779	0	0	uniform	
kImImCDKN1B_CCNE_A_Thr187u__1		log	0.0166	1.66	0.165999993	1	0	uniform	
kExImCDKN1B_CCNE_A_Thr187u__1		log	1.66E-03	1.66E-01	0.016605779	0	0	uniform	
kImImCCNA_CDKN1A_B1__CDKN1A_CCNE_A_B1_Ser130u__1		log	1.66E-03	1.66E-01	0.160914262	1	0	uniform	
kExImCCNA_CDKN1A_B1__CDKN1A_CCNE_A_B1_Ser130u__1		log	1.66E-03	1.66E-01	0.016605779	0	0	uniform	
kImImCCNE_CDKN1A_B1__CDKN1A_CCNE_A_B1_Ser130u__1		log	0.0166	1.66	0.166	1	0	uniform	
kExImCCNE_CDKN1A_B1__CDKN1A_CCNE_A_B1_Ser130u__1		log	1.66E-03	1.66E-01	0.016605779	0	0	uniform	
kImImCCNB_CDK1_Thr14_Tyr15u_CDKN1A1__CDKN1A_CCNE_A_B1_Ser130u__1		log	0.0166	1.66	0.165999991	1	0	uniform	
kExImCCNB_CDK1_Thr14_Tyr15u_CDKN1A1__CDKN1A_CCNE_A_B1_Ser130u__1		log	1.66E-03	1.66E-01	0.016605779	0	0	uniform	
kImImCCNB_CDK1_Thr14_Tyr15p_CDKN1A1__CDKN1A_CCNE_A_B1_Ser130u__1		log	0.0166	1.66	0.165999991	1	0	uniform	
kExImCCNB_CDK1_Thr14_Tyr15p_CDKN1A1__CDKN1A_CCNE_A_B1_Ser130u__1		log	1.66E-03	1.66E-01	0.016605779	0	0	uniform	
kImImCDKN1A_CCNE_A_B_Ser130p__1		log	0.0166	1.66	0.165999988	1	0	uniform	
kExImCDKN1A_CCNE_A_B_Ser130p__1		log	1.66E-03	1.66E-01	0.016605779	0	0	uniform	
kImImCCNA_CDKN1A_B1__CDKN1B_CCNE_A1_Thr187u__1		log	1.66E-03	1.66E-01	0.069224325	1	0	uniform	
kExImCCNA_CDKN1A_B1__CDKN1B_CCNE_A1_Thr187u__1		log	1.66E-03	1.66E-01	0.016605779	0	0	uniform	
kImImCCNE_CDKN1A_B1__CDKN1B_CCNE_A1_Thr187u__1		log	0.0166	1.66	0.166	1	0	uniform	
kExImCCNE_CDKN1A_B1__CDKN1B_CCNE_A1_Thr187u__1		log	1.66E-03	1.66E-01	0.016605779	0	0	uniform	
kImImCDKN1B_CCNE_A_Thr187p__1		log	0.0166	1.66	0.165999992	1	0	uniform	
kExImCDKN1B_CCNE_A_Thr187p__1		log	1.66E-03	1.66E-01	0.016605779	0	0	uniform	
kImImCCNA_CDKN1A_B1__CDKN1B_CCNE_A1_Thr187p__1		log	1.66E-03	1.66E-01	0.137776379	1	0	uniform	
kExImCCNA_CDKN1A_B1__CDKN1B_CCNE_A1_Thr187p__1		log	1.66E-03	1.66E-01	0.016605779	0	0	uniform	
kImImCCNE_CDKN1A_B1__CDKN1B_CCNE_A1_Thr187p__1		log	0.0166	1.66	0.166	1	0	uniform	
kExImCCNE_CDKN1A_B1__CDKN1B_CCNE_A1_Thr187p__1		log	1.66E-03	1.66E-01	0.016605779	0	0	uniform	
kIm_2		log	1.66E-02	1.66E+00	0	0	0	uniform	
kEx_2		log	1.66E-02	1.66E+00	0	0	0	uniform	
ic_wt_Cyt__CCND		lin	6.02E+09	6.02E+11	6.02E+10	0	0	uniform	
ic_wt_Cyt__CCNE_CDKN1A_B_		lin	1.40E+09	1.40E+11	23876538693	1	0	uniform	
ic_wt_Cyt__E2F_DBD_RB1_Ser332u_		lin	1.11E+08	1.11E+10	360642137	1	0	uniform	
ic_wt_Cyt__E2F_DBD_RB1_Ser332p_		lin	2.29E+04	2.29E+06	229000	1	0	uniform	
ic_wt_Cyt__CCNA_CDKN1A_B_		lin	4.23E+07	4.23E+09	2986194726	1	0	uniform	
ic_wt_Cyt__CCNB_CDK1_Thr14_Tyr15u_CDKN1A_		lin	1.13E+08	1.13E+10	1129999988	1	0	uniform	
ic_wt_Cyt__E2F_DBD_RB1_1_Ser332u__RB1_E2F_1_Ser807_Ser811u_		lin	4.30E+08	4.30E+10	15075762071	1	0	uniform	
ic_wt_Cyt__E2F_DBD_RB1_1_Ser332p__RB1_E2F_1_Ser807_Ser811u_		lin	9.07E+04	9.07E+06	907001.4821	1	0	uniform	
ic_wt_Cyt__RB1_E2F_Ser807_Ser811u_		lin	5.28E+08	5.28E+10	779618608.9	1	0	uniform	
ic_wt_Cyt__RB1_E2F_Ser807_Ser811p_		lin	5.06E+09	5.06E+11	64488456960	1	0	uniform	
ic_wt_Cyt__PPP2R2B_ENSA_ARPP19_		lin	4.65E+08	4.65E+10	44114853204	1	0	uniform	
ic_wt_Cyt__APC_FBXO5_FZR1_CDC20_Ser355u_		lin	2.43E+10	2.43E+12	7.96E+11	1	0	uniform	
ic_wt_Cyt__CDC20_APC_		lin	1.38E+08	1.38E+10	1380000000	1	0	uniform	
ic_wt_Cyt__APC_FBXO5_FZR1_CDC20_1_Ser355p__CDC20_APC_1_		lin	4.21E+08	4.21E+10	495823746.7	1	0	uniform	
ic_wt_Cyt__APC_FBXO5_FZR1_CDC20_Ser355p_		lin	3.80E+08	3.80E+10	2572558401	1	0	uniform	
ic_wt_Cyt__APC_FBXO5_FZR1_CDC20_1_Ser355u__FZR1_APC_1_FBXO5_nTermu_		lin	4.30E+09	4.30E+11	1.97E+11	1	0	uniform	
ic_wt_Cyt__FZR1_APC_FBXO5_nTermu_		lin	3.44E+06	3.44E+08	38789675.67	1	0	uniform	
ic_wt_Cyt__FZR1_APC_FBXO5_nTermp_		lin	9.70E+08	9.70E+10	93931638681	1	0	uniform	
ic_wt_Cyt__APC_FBXO5_1_FZR1_CDC20_2_Ser355u__FBXO5_APC_1_FZR1_3_Ser182u__FZR1_APC_2_FBXO5_3_nTermu_		lin	6.56E+07	6.56E+09	656711150.4	1	0	uniform	
ic_wt_Cyt__FBXO5_APC_FZR1_Ser182u_		lin	4.32E+06	4.32E+08	15958673.4	1	0	uniform	
ic_wt_Cyt__APC_FBXO5_1_FZR1_CDC20_2_Ser355p__FBXO5_APC_1_FZR1_3_Ser182u__FZR1_APC_2_FBXO5_3_nTermu_		lin	1.33E+07	1.33E+09	918562445	1	0	uniform	
ic_wt_Cyt__APC_FBXO5_FZR1_CDC20_1_Ser355p__FZR1_APC_1_FBXO5_nTermu_		lin	8.19E+07	8.19E+09	7172688749	1	0	uniform	
ic_wt_Cyt__FBXO5_APC_FZR1_Ser182p_		lin	1.13E+05	1.13E+07	3501667.52	1	0	uniform	
ic_wt_Cyt__FOXM1_DBD_Thr600u_		lin	3.35E+07	3.35E+09	3254669971	1	0	uniform	
ic_wt_Cyt__FOXM1_DBD_Thr600p_		lin	2.30E+07	2.30E+09	229999996.5	1	0	uniform	
ic_wt_Cyt__WEE1_Ser123u_		lin	5.90E+09	5.90E+11	1.77E+11	1	0	uniform	
ic_wt_Cyt__CCNB_CDK1_Thr14_Tyr15p_CDKN1A_		lin	4.52E+08	4.52E+10	4519999979	1	0	uniform	
ic_wt_Cyt__WEE1_Ser123p_		lin	1.18E+08	1.18E+10	9820690656	1	0	uniform	
ic_wt_Cyt__CDC25_pSitesp_		lin	1.11E+08	1.11E+10	8626071954	1	0	uniform	
ic_wt_Cyt__CDC25_pSitesu_		lin	5.91E+09	5.91E+11	97872541103	1	0	uniform	
ic_wt_Cyt__MASTL_Thr198u_		lin	6.01E+09	6.01E+11	2.19E+11	1	0	uniform	
ic_wt_Cyt__MASTL_Thr198p_		lin	1.49E+07	1.49E+09	909560666.8	1	0	uniform	
ic_wt_Cyt__ENSA_ARPP19_PPP2R2B_Ser62_Ser67u_		lin	4.98E+09	4.98E+11	16767308591	1	0	uniform	
ic_wt_Cyt__ENSA_ARPP19_PPP2R2B_Ser62_Ser67p_		lin	1.98E+06	1.98E+08	101707507.9	1	0	uniform	
ic_wt_Cyt__ENSA_ARPP19_PPP2R2B_1_Ser62_Ser67p__PPP2R2B_ENSA_ARPP19_1_		lin	1.04E+09	1.04E+11	10073413615	1	0	uniform	
ic_wt_Cyt__SKP2		lin	6.02E+09	6.02E+11	6.02E+10	0	0	uniform	
ic_wt_Cyt__TP53_DBD_Ser15p_		lin	0.00E+00	0.00E+00	0	0	0	uniform	
ic_wt_Cyt__FOXO_DBD_		lin	6.02E+09	6.02E+11	6.02E+10	0	0	uniform	
ic_wt_Num__NUP_pSitesu_		lin	2.98E+02	2.98E+04	1537.630899	1	0	uniform	
ic_wt_Nuc__CCND		lin	6.02E+09	6.02E+11	6.02E+10	0	0	uniform	
ic_wt_Nuc__CCNE_CDKN1A_B_		lin	1.40E+09	1.40E+11	46497017596	1	0	uniform	
ic_wt_Nuc__E2F_DBD_RB1_Ser332u_		lin	1.11E+08	1.11E+10	146143106	1	0	uniform	
ic_wt_Nuc__E2F_DBD_RB1_Ser332p_		lin	2.29E+04	2.29E+06	229000.3105	1	0	uniform	
ic_wt_Nuc__CCNA_CDKN1A_B_		lin	4.23E+08	4.23E+10	4229999943	1	0	uniform	
ic_wt_Nuc__CCNB_CDK1_Thr14_Tyr15u_CDKN1A_		lin	1.13E+08	1.13E+10	1129999985	1	0	uniform	
