parameterId	parameterName	parameterScale	lowerBound	upperBound	nominalValue	estimate	hierarchicalOptimization	objectivePriorType	objectivePriorParameters
kPhEmiA		log	8.250854468203663e-19	8.250275394151895e-17	5.3200562115692504e-17	1	0	uniform	
kPhEmiB		log	8.830188790021434e-15	2.8800887680963864e-12	6.340242616011121e-13	1	0	uniform	
kDpEmi		log	8.020219871859142e-09	8.019656984556373e-07	2.838257905663363e-08	1	0	uniform	
kSyCa1		log	83499.84044510033	8350232.994744856	385104.06001424725	1	0	uniform	
kSyCa2		log	0.10400045550443701	10.40004361615926	0.1306404706321071	1	0	uniform	
kDeCa1		log	6.929793391977454e-09	6.93000000000006e-07	1.0500421961353796e-08	1	0	uniform	
kDeCa2		log	4.60009242144035e-15	4.600229570695075e-13	3.416969261869577e-14	1	0	uniform	
kDeCa3		log	2.489947156356751e-16	2.4900213927775596e-14	2.287405545164136e-15	1	0	uniform	
kDpCdh		log	0.0003469985349751356	0.034699847043754645	0.014711055698715968	1	0	uniform	
kPhCdhA		log	2.8800663122904454e-16	2.8801521799018005e-14	4.2498732923382956e-16	1	0	uniform	
kPhCdhE		log	1.1519117707950447e-17	1.1519461144182589e-15	7.0797889199427e-17	1	0	uniform	
kPhCdhB		log	2.8799142707830568e-15	2.8800001338613666e-13	6.699800249098422e-15	1	0	uniform	
kDiACE		log	0.0003469985349751356	0.034699847043754645	0.0005961496347035795	1	0	uniform	
kAsACE		log	5.7502079704810776e-11	5.7493151533599975e-08	1.1124187450549136e-10	1	0	uniform	
kDiACdh		log	1.3837891052300241e-05	0.0013837888478617538	5.75906244271639e-05	1	0	uniform	
kAsACdh		log	5.750036536267752e-13	5.7502079704810776e-11	2.5364849989663386e-12	1	0	uniform	
kPhCeA		log	1.1499994773591278e-16	1.1500337639683448e-14	2.782140239702391e-15	1	0	uniform	
kPhCeE		log	1.150000053451512e-16	2.0401150614203502e-13	2.0400000000001223e-15	1	0	uniform	
kPhFoxE		log	1.1500000000000862e-16	1.15005090765629e-13	1.1500000000000266e-15	1	0	uniform	
kPhFoxA		log	1.1499994773591278e-16	1.1500337639683448e-14	1.1008359595724288e-14	1	0	uniform	
kPhFoxB		log	5.749865107165492e-15	5.750036536267752e-13	2.3709145550353204e-13	1	0	uniform	
kDpFox		log	1.0000105580200096e-06	0.00010000003719762515	1.6813538829899197e-05	1	0	uniform	
kSyCb1		log	83499.84044510033	8350232.994744856	348386.46959022456	1	0	uniform	
kSyCb2		log	0.10400045550443701	10.40004361615926	0.1493358978047436	1	0	uniform	
kDeCb1		log	6.930145051619351e-08	6.929658669610089e-06	5.593952769495223e-06	1	0	uniform	
kDeCb2		log	1.4400264592593065e-16	1.4400693928653197e-14	2.7279198256964707e-15	1	0	uniform	
kDeCb3		log	1.4400479259023078e-15	1.4399468582625423e-13	3.3866160438588635e-14	1	0	uniform	
kPhEnsa		log	1.1500166205359587e-15	1.1500509076562941e-13	1.283500125306606e-15	1	0	uniform	
kDpEnsa		log	3.599969830355812e-05	0.3470105833266312	4.167292333625324e-05	1	0	uniform	
kPhGw		log	1.1500337639683448e-14	1.1499530505447953e-12	1.2080071293777003e-14	1	0	uniform	
kDpGw1		log	0.00017299982067979668	0.017299978850389308	0.008135410100281222	1	0	uniform	
kDpGw2		log	1.6200814000245377e-15	1.619967697000915e-13	1.152228417651093e-13	1	0	uniform	
kWee1		log	1.149965191772109e-18	1.1499994773591278e-16	4.403757768483937e-18	1	0	uniform	
kWee2		log	1.1022924232709974e-12	1.1498723427859983e-10	1.149952956235192e-12	1	0	uniform	
kPhWeeA		log	1.1500166205359587e-15	1.1500509076562941e-13	4.966767131542339e-14	1	0	uniform	
kPhWeeB		log	3.2212190516045006e-15	3.220992975096311e-13	1.1500338582846897e-14	1	0	uniform	
kDpWee		log	1.1500509076562941e-13	1.1499701930295362e-11	2.1779344149768945e-12	1	0	uniform	
kCdc25_1		log	1.1499994773591278e-16	1.1500337639683448e-14	1.4216549265946493e-16	1	0	uniform	
kCdc25_2		log	1.1500337639683448e-14	1.1499530505447953e-12	4.085753717627514e-13	1	0	uniform	
kDpCdc25		log	9.215243998372232e-12	1.1498894840676154e-09	1.1499700987185311e-11	1	0	uniform	
kDipEB55		log	4.7100364693414564e-07	4.709988493210411e-05	1.3833957131921308e-05	1	0	uniform	
kAspEB55		log	1.7021272967451813e-13	1.7020078354513057e-11	6.560200706167614e-12	1	0	uniform	
kSyCdc_1		log	1561.849755576661	156189.63212780247	83499.84729321477	1	0	uniform	
kSyCdc_2		log	0.13506353251827072	13.50635073980644	0.15167738410459472	1	0	uniform	
kDeCdc_1		log	2.769898170480878e-06	0.0002770008453435011	0.00024227699051053295	1	0	uniform	
kDeCdc_2		log	5.211964063570368e-17	4.600229570695042e-13	4.600092044170686e-15	1	0	uniform	
kDipACdc		log	8.660000000000261e-06	0.008660178020321214	8.659999289767666e-05	1	0	uniform	
kAspACdc		log	8.019622106809728e-14	1.1498723427859945e-10	8.634821765391791e-14	1	0	uniform	
kPhApcA		log	1.1500166205359587e-15	1.1500509076562941e-13	5.5838052922854574e-15	1	0	uniform	
kDpApc_1		log	0.0	0.03	0.0	1	0	uniform	
kDpApc_2		log	5.749950821077758e-14	5.7502079704810776e-11	1.4548296723093466e-12	1	0	uniform	
kSyFox1		log	83499.84044510033	8350232.994744856	2241153.2186927674	1	0	uniform	
kSyFox2		log	1.0839448767449231	1040.004168187518	10.400042763220727	1	0	uniform	
kDeFox1		log	6.930248360102909e-07	6.929969866820634e-05	1.3614924645270715e-06	1	0	uniform	
kDeFox2		log	2.2900904209477227e-14	5.7502079704810776e-11	6.777736238227735e-14	1	0	uniform	
kAsEPx		log	5.750122252735532e-12	5.749718688885988e-10	6.180372057817636e-11	1	0	uniform	
kDiEPx		log	0.0034822383080035644	3.469984058999692	0.003928608923274317	1	0	uniform	
kAsFPcb		log	5.750036536267752e-13	5.7502079704810776e-11	1.9613879670678187e-11	1	0	uniform	
kDiFPcb		log	0.006929968577928892	0.6930001938960452	0.06891319469536594	1	0	uniform	
kAsFPcdc		log	5.750036536267752e-13	5.7502079704810776e-11	5.658507285633202e-11	1	0	uniform	
kDiFPcdc		log	0.00032967313867228085	0.0329673407030251	0.01729998026921253	1	0	uniform	
kPhC25B		log	1.298899317436314e-16	1.2988081561034548e-14	1.1500338582846897e-14	1	0	uniform	
kPhCAEE		log	9.071543508989129e-16	9.071813972127109e-14	9.209739541669727e-16	1	0	uniform	
kPhCAEA		log	2.299959012022753e-14	2.3000275840503253e-12	2.0399466821782767e-12	1	0	uniform	
kPhCAEB		log	7.689887922181521e-13	2.3001304459250276e-09	6.448716964251932e-11	1	0	uniform	
kDpE2f1		log	0.0	0.01	0.0	1	0	uniform	
kPhC25A		log	0.0	1.66e-13	0.0	1	0	uniform	
kSySkp2		log	1199961.4629089332	119999723.91075937	43090614.268749036	1	0	uniform	
kDeSkp2_1		log	1.0000254652944633e-05	0.0009999952789932814	0.00019650572400894668	1	0	uniform	
kDeSkp2_2		log	3.3200385520050317e-15	3.320137537149523e-13	2.851726560749961e-14	1	0	uniform	
kAsTP53PCDKN1A		log	2.0380379996493297e-12	4.980179013848445e-09	4.979969030948091e-11	1	0	uniform	
kDiTP53PCDKN1A		log	0.014999926168380615	1.4999998378377621	0.07341553235336333	1	0	uniform	
kSyCDKN1A_1		log	1199961.4629089332	119999723.91075937	15373785.79748406	1	0	uniform	
kSyCDKN1A_2		log	0.8	80.0	8.0	0	0	uniform	
kDeCDKN1A_1		log	1.999956569292128e-05	0.001999996196847999	0.0002777376808144362	1	0	uniform	
kDeCDKN1A_2		log	4.149805592251487e-16	4.149929316449196e-14	7.811471452018602e-16	1	0	uniform	
kAsCdkn1aC		log	1.160000000000086e-12	1.8160807480074115e-08	1.1600357689509952e-10	1	0	uniform	
kDiCdkn1aC		log	3.0014254391862465e-07	3.0013648530595693e-05	2.590139595419375e-05	1	0	uniform	
kPhCDKN1AByCe		log	9.481016815596228e-16	9.48035140441446e-14	8.30017398741903e-15	1	0	uniform	
kPhCDKN1AByCa		log	4.690135568503596e-16	3.320187030828453e-12	6.661245987427981e-14	1	0	uniform	
kPhCDKN1AByCb		log	1.7909937804510575e-16	1.7910471779569427e-14	3.3199893328237244e-16	1	0	uniform	
kDpCDKN1A		log	0.00020000063828426614	0.020000060108653246	0.008575110915503347	1	0	uniform	
kAsFOXOPCDKN1B		log	7.833615729660825e-13	4.980179013848445e-09	4.980029720085974e-11	1	0	uniform	
kDiFOXOPCDKN1B		log	0.0005127494163797672	0.0512751884767505	0.014999926168380615	1	0	uniform	
kSyCDKN1B_1		log	1199961.4629089332	119999723.91075937	4410639.813918591	1	0	uniform	
kSyCDKN1B_2		log	0.09999950930060851	10.000049070179935	1.0337273715471873	1	0	uniform	
kDeCDKN1B_1		log	0.0014810729829063	0.20000358251890582	0.001999996196847999	1	0	uniform	
kDeCDKN1B_2		log	4.149867453889267e-15	4.149991179931317e-13	1.19615795743741e-14	1	0	uniform	
kAsCdkn1bC		log	1.1599667047639454e-14	1.1600012885406328e-12	1.344473779476267e-13	1	0	uniform	
kDiCdkn1bC		log	3.0000305581199633e-07	3.0000000000000563e-05	2.7410089197421198e-05	1	0	uniform	
kPhCDKN1BByCe		log	4.240479679958869e-15	4.2401820681467473e-13	4.4572347547786464e-15	1	0	uniform	
kPhCDKN1BByCa		log	8.300297038361956e-14	8.299008276747807e-11	4.029584787331272e-11	1	0	uniform	
kPhCDKN1BByCb		log	8.299802122808028e-18	8.300049576896167e-16	2.5993824417960163e-17	1	0	uniform	
kDpCDKN1B		log	8.519007828769867e-06	0.0008519006244336	0.0002000006487004394	1	0	uniform	
kPhNup		log	4.98	498.0	0.0	0	0	uniform	
kDpNup_1		log	0.2	20.0	0.0	0	0	uniform	
kImImCCND_1		log	0.0001660004597555201	0.01660004288814142	0.015127775530712172	1	0	uniform	
kExImCCND_1		log	0.00166	0.166	0.016605779	0	0	uniform	
kImImCCNE_CDKN1A_B__1		log	0.1139555099609567	16.599955257042843	0.1659995747134507	1	0	uniform	
kExImCCNE_CDKN1A_B__1		log	0.00166	0.166	0.016605779	0	0	uniform	
kImImE2F_DBD_RB1_Ser332u__1		log	0.0001660004597555201	0.01660004288814142	0.004790130237054506	1	0	uniform	
kExImE2F_DBD_RB1_Ser332u__1		log	0.00166	0.166	0.016605779	0	0	uniform	
kImImE2F_DBD_RB1_Ser332p__1		log	0.008357800371189784	16.599955257042843	0.010146596002374426	1	0	uniform	
kExImE2F_DBD_RB1_Ser332p__1		log	0.00166	0.166	0.016605779	0	0	uniform	
kImImCCNA_CDKN1A_B__1		log	0.16039431930197123	16.599955257042843	3.576851233925116	1	0	uniform	
kExImCCNA_CDKN1A_B__1		log	0.00166	0.166	0.016605779	0	0	uniform	
kImImCCNB_CDK1_Thr14_Tyr15u_CDKN1A__1		log	0.0016599961431831975	0.1659995834443712	0.04612993086705274	1	0	uniform	
kExImCCNB_CDK1_Thr14_Tyr15u_CDKN1A__1		log	0.00166	0.166	0.016605779	0	0	uniform	
kImImE2F_DBD_RB11_Ser332u__RB1_E2F1_Ser807_Ser811u__1		log	0.0016599961431831975	0.1659995834443712	0.02984855736572502	1	0	uniform	
kExImE2F_DBD_RB11_Ser332u__RB1_E2F1_Ser807_Ser811u__1		log	0.00166	0.166	0.016605779	0	0	uniform	
kImImE2F_DBD_RB11_Ser332p__RB1_E2F1_Ser807_Ser811u__1		log	0.001350233834722405	0.1660000000000006	0.13502368600000025	1	0	uniform	
kExImE2F_DBD_RB11_Ser332p__RB1_E2F1_Ser807_Ser811u__1		log	0.00166	0.166	0.016605779	0	0	uniform	
kImImRB1_E2F_Ser807_Ser811u__1		log	0.0016599961431831975	0.1659995834443712	0.0299868352000488	1	0	uniform	
kExImRB1_E2F_Ser807_Ser811u__1		log	0.00166	0.166	0.016605779	0	0	uniform	
kImImRB1_E2F_Ser807_Ser811p__1		log	1.0306681679114962	165.99970313307927	1.660000660068501	1	0	uniform	
kExImRB1_E2F_Ser807_Ser811p__1		log	0.00166	0.166	0.016605779	0	0	uniform	
kImImPPP2R2B_ENSA_ARPP19__1		log	0.01660004288814142	1.660000660068501	1.259890772166065	1	0	uniform	
kExImPPP2R2B_ENSA_ARPP19__1		log	0.00166	0.166	0.016605779	0	0	uniform	
kImImAPC_FBXO5_FZR1_CDC20_Ser355u__1		log	0.0016599961431831975	0.1659995834443712	0.07593218579121679	1	0	uniform	
kExImAPC_FBXO5_FZR1_CDC20_Ser355u__1		log	0.00166	0.166	0.016605779	0	0	uniform	
kImImCDC20_APC__1		log	0.0016599961431831975	0.1659995834443712	0.1341270627826412	1	0	uniform	
kExImCDC20_APC__1		log	0.00166	0.166	0.016605779	0	0	uniform	
kImImAPC_FBXO5_FZR1_CDC201_Ser355p__CDC20_APC1__1		log	0.0016599961431831975	0.1659995834443712	0.022968370548751144	1	0	uniform	
kExImAPC_FBXO5_FZR1_CDC201_Ser355p__CDC20_APC1__1		log	0.00166	0.166	0.016605779	0	0	uniform	
kImImAPC_FBXO5_FZR1_CDC20_Ser355p__1		log	3.3663378596877054e-05	0.00336637089712966	0.002586586563157357	1	0	uniform	
kExImAPC_FBXO5_FZR1_CDC20_Ser355p__1		log	0.00166	0.166	0.016605779	0	0	uniform	
kImImAPC_FBXO5_FZR1_CDC201_Ser355u__FZR1_APC1_FBXO5_nTermu__1		log	1.6600130519702604e-05	0.0016599961431831975	0.00014294264281713268	1	0	uniform	
kExImAPC_FBXO5_FZR1_CDC201_Ser355u__FZR1_APC1_FBXO5_nTermu__1		log	0.00166	0.166	0.016605779	0	0	uniform	
kImImFZR1_APC_FBXO5_nTermu__1		log	0.0001660004597555201	1.660000660068501	0.05506054475817696	1	0	uniform	
kExImFZR1_APC_FBXO5_nTermu__1		log	0.00166	0.166	0.016605779	0	0	uniform	
kImImFZR1_APC_FBXO5_nTermp__1		log	0.000166	0.16631029308838616	0.0016630520000000069	1	0	uniform	
kExImFZR1_APC_FBXO5_nTermp__1		log	0.00166	0.166	0.016605779	0	0	uniform	
kImImAPC_FBXO51_FZR1_CDC202_Ser355u__FBXO5_APC1_FZR13_Ser182u__FZR1_APC2_FBXO53_nTermu__1		log	1.997813398397766e-05	0.0019978130268283	0.0016599961431831975	1	0	uniform	
kExImAPC_FBXO51_FZR1_CDC202_Ser355u__FBXO5_APC1_FZR13_Ser182u__FZR1_APC2_FBXO53_nTermu__1		log	0.00166	0.166	0.016605779	0	0	uniform	
kImImFBXO5_APC_FZR1_Ser182u__1		log	1.6600003087402597e-05	0.00166	8.484627578039599e-05	1	0	uniform	
kExImFBXO5_APC_FZR1_Ser182u__1		log	0.00166	0.166	0.016605779	0	0	uniform	
kImImAPC_FBXO51_FZR1_CDC202_Ser355p__FBXO5_APC1_FZR13_Ser182u__FZR1_APC2_FBXO53_nTermu__1		log	0.0016420701655494698	0.1659999922843938	0.16420620600000135	1	0	uniform	
kExImAPC_FBXO51_FZR1_CDC202_Ser355p__FBXO5_APC1_FZR13_Ser182u__FZR1_APC2_FBXO53_nTermu__1		log	0.00166	0.166	0.016605779	0	0	uniform	
kImImAPC_FBXO5_FZR1_CDC201_Ser355p__FZR1_APC1_FBXO5_nTermu__1		log	0.0009016447161760645	0.09016445484808999	0.03450287383499523	1	0	uniform	
kExImAPC_FBXO5_FZR1_CDC201_Ser355p__FZR1_APC1_FBXO5_nTermu__1		log	0.00166	0.166	0.016605779	0	0	uniform	
kImImFBXO5_APC_FZR1_Ser182p__1		log	5.7879343424637435e-05	0.005787933265976979	6.401881498110038e-05	1	0	uniform	
kExImFBXO5_APC_FZR1_Ser182p__1		log	0.00166	0.166	0.016605779	0	0	uniform	
kImImFOXM1_DBD_Thr600u__1		log	0.0017061041217108	16.599955257042843	0.1659995834443712	1	0	uniform	
kExImFOXM1_DBD_Thr600u__1		log	0.00166	0.166	0.016605779	0	0	uniform	
kImImFOXM1_DBD_Thr600p__1		log	0.0016599961431831975	0.1659995834443712	0.016210732334744987	1	0	uniform	
kExImFOXM1_DBD_Thr600p__1		log	0.00166	0.166	0.016605779	0	0	uniform	
kImImWEE1_Ser123u__1		log	0.0016599961431831975	0.1659995834443712	0.02419351658280729	1	0	uniform	
kExImWEE1_Ser123u__1		log	0.00166	0.166	0.016605779	0	0	uniform	
kImImCCNB_CDK1_Thr14_Tyr15p_CDKN1A__1		log	0.00041605588346220354	0.0416054973969991	0.01660004288814142	1	0	uniform	
kExImCCNB_CDK1_Thr14_Tyr15p_CDKN1A__1		log	0.00166	0.166	0.016605779	0	0	uniform	
kImImWEE1_Ser123p__1		log	0.0001660004597555201	0.01660004288814142	0.001983778123073247	1	0	uniform	
kExImWEE1_Ser123p__1		log	0.00166	0.166	0.016605779	0	0	uniform	
kImImCDC25_pSitesp__1		log	0.01660004288814142	1.660000660068501	0.02250038903484669	1	0	uniform	
kExImCDC25_pSitesp__1		log	0.00166	0.166	0.016605779	0	0	uniform	
kImImCDC25_pSitesu__1		log	0.0016599961431831975	0.1659995834443712	0.03414646872875411	1	0	uniform	
kExImCDC25_pSitesu__1		log	0.00166	0.166	0.016605779	0	0	uniform	
kImImMASTL_Thr198u__1		log	0.0016599961431831975	0.1659995834443712	0.0017644317902127961	1	0	uniform	
kExImMASTL_Thr198u__1		log	0.00166	0.166	0.016605779	0	0	uniform	
kImImMASTL_Thr198p__1		log	0.01660004288814142	1.660000660068501	0.7762920533843275	1	0	uniform	
kExImMASTL_Thr198p__1		log	0.00166	0.166	0.016605779	0	0	uniform	
kImImENSA_ARPP19_PPP2R2B_Ser62_Ser67u__1		log	0.0016599961431831975	0.1659995834443712	0.09734639090432151	1	0	uniform	
kExImENSA_ARPP19_PPP2R2B_Ser62_Ser67u__1		log	0.00166	0.166	0.016605779	0	0	uniform	
kImImENSA_ARPP19_PPP2R2B_Ser62_Ser67p__1		log	0.0001660004597555201	0.01660004288814142	0.000184684931289385	1	0	uniform	
kExImENSA_ARPP19_PPP2R2B_Ser62_Ser67p__1		log	0.00166	0.166	0.016605779	0	0	uniform	
kImImENSA_ARPP19_PPP2R2B1_Ser62_Ser67p__PPP2R2B_ENSA_ARPP191__1		log	0.004577341781078	1.6600039800731403	0.01660004288814142	1	0	uniform	
kExImENSA_ARPP19_PPP2R2B1_Ser62_Ser67p__PPP2R2B_ENSA_ARPP191__1		log	0.00166	0.166	0.016605779	0	0	uniform	
kImImSKP2_1		log	0.1659999922843938	3366.907680950324	16.599955257042843	1	0	uniform	
kExImSKP2_1		log	0.00166	0.166	0.016605779	0	0	uniform	
kImImTP53_DBD_Ser15p__1		log	1.4123839130820055	165.99970313307927	1.6480627518765192	1	0	uniform	
kExImTP53_DBD_Ser15p__1		log	0.00166	0.166	0.016605779	0	0	uniform	
kImImFOXO_DBD__1		log	0.01660004288814142	1.660000660068501	1.5390788239597422	1	0	uniform	
kExImFOXO_DBD__1		log	0.00166	0.166	0.016605779	0	0	uniform	
kImImCDKN1A_CCNE_A_B_Ser130u__1		log	0.01660004288814142	1.660000660068501	0.6559851202225934	1	0	uniform	
kExImCDKN1A_CCNE_A_B_Ser130u__1		log	0.00166	0.166	0.016605779	0	0	uniform	
kImImCDKN1B_CCNE_A_Thr187u__1		log	0.01660004288814142	1.660000660068501	1.5832283810137622	1	0	uniform	
kExImCDKN1B_CCNE_A_Thr187u__1		log	0.00166	0.166	0.016605779	0	0	uniform	
kImImCCNA_CDKN1A_B1__CDKN1A_CCNE_A_B1_Ser130u__1		log	0.16091483968417764	16.599955257042843	1.4241209598115194	1	0	uniform	
kExImCCNA_CDKN1A_B1__CDKN1A_CCNE_A_B1_Ser130u__1		log	0.00166	0.166	0.016605779	0	0	uniform	
kImImCCNE_CDKN1A_B1__CDKN1A_CCNE_A_B1_Ser130u__1		log	0.01660004288814142	1.660000660068501	0.5273795778892507	1	0	uniform	
kExImCCNE_CDKN1A_B1__CDKN1A_CCNE_A_B1_Ser130u__1		log	0.00166	0.166	0.016605779	0	0	uniform	
kImImCCNB_CDK1_Thr14_Tyr15u_CDKN1A1__CDKN1A_CCNE_A_B1_Ser130u__1		log	0.00045097448096062537	0.0450973495136858	0.01660004288814142	1	0	uniform	
kExImCCNB_CDK1_Thr14_Tyr15u_CDKN1A1__CDKN1A_CCNE_A_B1_Ser130u__1		log	0.00166	0.166	0.016605779	0	0	uniform	
kImImCCNB_CDK1_Thr14_Tyr15p_CDKN1A1__CDKN1A_CCNE_A_B1_Ser130u__1		log	0.1659995834443712	166.00036713321973	13.879834713024547	1	0	uniform	
kExImCCNB_CDK1_Thr14_Tyr15p_CDKN1A1__CDKN1A_CCNE_A_B1_Ser130u__1		log	0.00166	0.166	0.016605779	0	0	uniform	
kImImCDKN1A_CCNE_A_B_Ser130p__1		log	1.6599999228439342	166001.15082576807	165.99970313307927	1	0	uniform	
kExImCDKN1A_CCNE_A_B_Ser130p__1		log	0.00166	0.166	0.016605779	0	0	uniform	
kImImCCNA_CDKN1A_B1__CDKN1B_CCNE_A1_Thr187u__1		log	0.0006922471332658101	0.1659999922843938	0.06922432500000061	1	0	uniform	
kExImCCNA_CDKN1A_B1__CDKN1B_CCNE_A1_Thr187u__1		log	0.00166	0.166	0.016605779	0	0	uniform	
kImImCCNE_CDKN1A_B1__CDKN1B_CCNE_A1_Thr187u__1		log	0.1659995834443712	166.00036713321973	112.19901449727448	1	0	uniform	
kExImCCNE_CDKN1A_B1__CDKN1B_CCNE_A1_Thr187u__1		log	0.00166	0.166	0.016605779	0	0	uniform	
kImImCDKN1B_CCNE_A_Thr187p__1		log	1.6599999228439342	166001.15082576807	165.99970313307927	1	0	uniform	
kExImCDKN1B_CCNE_A_Thr187p__1		log	0.00166	0.166	0.016605779	0	0	uniform	
kImImCCNA_CDKN1A_B1__CDKN1B_CCNE_A1_Thr187p__1		log	0.13777684057784306	16.599955257042843	0.22786031725123856	1	0	uniform	
kExImCCNA_CDKN1A_B1__CDKN1B_CCNE_A1_Thr187p__1		log	0.00166	0.166	0.016605779	0	0	uniform	
kImImCCNE_CDKN1A_B1__CDKN1B_CCNE_A1_Thr187p__1		log	1.6599999228439342	166001.15082576807	165.99970313307927	1	0	uniform	
kExImCCNE_CDKN1A_B1__CDKN1B_CCNE_A1_Thr187p__1		log	0.00166	0.166	0.016605779	0	0	uniform	
kIm_2		log	0.0166	1.66	0.0	0	0	uniform	
kEx_2		log	0.0166	1.66	0.0	0	0	uniform	
ic_wt_Cyt__CCND		lin	6020000000.0	602000000000.0	60200000000.0	0	0	uniform	
ic_wt_Cyt__CCNE_CDKN1A_B_		lin	14000013.9887704	1400001398.87704	238765386.93	1	0	uniform	
ic_wt_Cyt__E2F_DBD_RB1_Ser332u_		lin	8103218.69932538	810321869.932538	111000000.0	1	0	uniform	
ic_wt_Cyt__E2F_DBD_RB1_Ser332p_		lin	10360.8227933945	1036082.27933945	22900.0	1	0	uniform	
ic_wt_Cyt__CCNA_CDKN1A_B_		lin	42300000.0	4230000000.0	281152950.371631	1	0	uniform	
ic_wt_Cyt__CCNB_CDK1_Thr14_Tyr15u_CDKN1A_		lin	106468925.44365901	10646892544.3659	113000000.0	1	0	uniform	
ic_wt_Cyt__E2F_DBD_RB1_1_Ser332u__RB1_E2F_1_Ser807_Ser811u_		lin	149819571.11625853	42732336313.8216	15075762071.0	1	0	uniform	
ic_wt_Cyt__E2F_DBD_RB1_1_Ser332p__RB1_E2F_1_Ser807_Ser811u_		lin	9070.009909372651	9069999.90937275	907001.4821	1	0	uniform	
ic_wt_Cyt__RB1_E2F_Ser807_Ser811u_		lin	779619000.0	5280000000000.0	29572347515.3631	1	0	uniform	
ic_wt_Cyt__RB1_E2F_Ser807_Ser811p_		lin	5060000000.0	506000000000.0	22164040611.4417	1	0	uniform	
ic_wt_Cyt__PPP2R2B_ENSA_ARPP19_		lin	465000000.0	46500000000.0	765376648.799518	1	0	uniform	
ic_wt_Cyt__APC_FBXO5_FZR1_CDC20_Ser355u_		lin	24300000000.0	2430000000000.0	36760795189.9362	1	0	uniform	
ic_wt_Cyt__CDC20_APC_		lin	52482985.8770442	5248298587.70442	138000000.0	1	0	uniform	
ic_wt_Cyt__APC_FBXO5_FZR1_CDC20_1_Ser355p__CDC20_APC_1_		lin	421000000.0	42100000000.0	38702186152.2481	1	0	uniform	
ic_wt_Cyt__APC_FBXO5_FZR1_CDC20_Ser355p_		lin	15061200050.1383	3800000000000.0	38000000000.0	1	0	uniform	
ic_wt_Cyt__APC_FBXO5_FZR1_CDC20_1_Ser355u__FZR1_APC_1_FBXO5_nTermu_		lin	4300000000.0	430000000000.0	4502935168.40568	1	0	uniform	
ic_wt_Cyt__FZR1_APC_FBXO5_nTermu_		lin	36031.6239431274	3603162.39431274	3440000.0	1	0	uniform	
ic_wt_Cyt__FZR1_APC_FBXO5_nTermp_		lin	970000000.0	97000000000.0	1172612920.64577	1	0	uniform	
ic_wt_Cyt__APC_FBXO5_1_FZR1_CDC20_2_Ser355u__FBXO5_APC_1_FZR1_3_Ser182u__FZR1_APC_2_FBXO5_3_nTermu_		lin	65600000.0	6560000000.0	699737623.766224	1	0	uniform	
ic_wt_Cyt__FBXO5_APC_FZR1_Ser182u_		lin	43200.0431653488	4320004.31653488	159586.733999999	1	0	uniform	
ic_wt_Cyt__APC_FBXO5_1_FZR1_CDC20_2_Ser355p__FBXO5_APC_1_FZR1_3_Ser182u__FZR1_APC_2_FBXO5_3_nTermu_		lin	918562000.0	133000000000.0	1477496828.26945	1	0	uniform	
ic_wt_Cyt__APC_FBXO5_FZR1_CDC20_1_Ser355p__FZR1_APC_1_FBXO5_nTermu_		lin	7172690000.0	819000000000.0	121421931121.315	1	0	uniform	
