parameterId	parameterName	parameterScale	lowerBound	upperBound	nominalValue	estimate	hierarchicalOptimization	objectivePriorType	objectivePriorParameters
kPhRbD		log	1.2963675573376024e-16	1.2964062078318177e-14	4.84963291302918e-15	1	0	uniform	
kPhRbE		log	4.222173715405319e-14	4.221877388370336e-12	2.3490366873376957e-12	1	0	uniform	
kDpRb		log	0.0001389995308526596	0.01389995050004046	0.0029376603902165283	1	0	uniform	
kPhRb		log	3.4500588950158183e-14	3.450161756646151e-12	8.862915464003335e-13	1	0	uniform	
kSyCe1		log	2773.270542030031	277335.3225583027	223094.79837967854	1	0	uniform	
kSyCe2		log	0.00839948812060013	0.8399511756892891	0.36388205332553675	1	0	uniform	
kDeCe		log	1.3900301881082116e-05	0.0013900021292585867	1.7653093182124155e-05	1	0	uniform	
kDiE2fRb		log	3.469898923881896e-05	0.00347000237703194	0.002978603648657537	1	0	uniform	
kAsE2fRb		log	2.789901272266606e-13	2.7899844516563102e-11	3.2573100017931615e-12	1	0	uniform	
kSyE2f1		log	94183.4730647647	835048195.2400335	18842502.454841338	1	0	uniform	
kSyE2f2		log	0.21832947585735527	1390.0013536872464	10.611459056076342	1	0	uniform	
kDeE2f1		log	1.8300173816366534e-05	0.06930349092201285	0.004435798549340488	1	0	uniform	
kDeE2f2		log	2.329271361327258e-19	2.329340807286829e-17	2.3869286578379235e-19	1	0	uniform	
kPhE2f		log	1.899909415385189e-13	2.3000618708310047e-11	4.806271423631401e-12	1	0	uniform	
kDpE2f2		log	7.338515878275438e-16	1.1868246113364261e-13	9.936946440971506e-14	1	0	uniform	
kSyEmi1		log	416982.6945333631	41699512.66457082	38009871.79932306	1	0	uniform	
kSyEmi2		log	0.6930001938960458	69.29966000146042	0.746603910211955	1	0	uniform	
kDeEmi1		log	3.529992163455344e-07	3.53009740825262e-05	2.3673318812010654e-06	1	0	uniform	
kDeEmi2		log	6.929555369917676e-07	6.929969866820634e-05	1.9927419128854747e-06	1	0	uniform	
kDeEmi3		log	0.00347000237703194	0.3470001731652881	0.01568796570678802	1	0	uniform	
kPhEmiA		log	8.250854468203663e-19	8.250275394151895e-17	3.666630960506547e-17	1	0	uniform	
kPhEmiB		log	8.830188790024069e-15	2.8800887680966727e-12	4.2223388971622475e-13	1	0	uniform	
kDpEmi		log	2.8382579056636453e-08	2.838058706718648e-06	2.4556793574090985e-07	1	0	uniform	
kSyCa1		log	385104.06001420895	38511554.16824357	3810147.0848906203	1	0	uniform	
kSyCa2		log	0.621373031985964	62.13729164179832	10.494242367349585	1	0	uniform	
kDeCa1		log	6.929793391978133e-09	6.930000000000749e-07	1.3070152382543772e-08	1	0	uniform	
kDeCa2		log	4.60009242144035e-15	4.600229570695989e-13	7.823079303068596e-15	1	0	uniform	
kDeCa3		log	1.0984957670993989e-15	1.098528518153717e-13	5.796940926095339e-15	1	0	uniform	
kDpCdh		log	0.0003469985349751356	0.034699847043754985	0.012710057073215278	1	0	uniform	
kPhCdhA		log	2.8802050453198465e-16	2.880290917066295e-14	3.0604577050453154e-15	1	0	uniform	
kPhCdhE		log	8.234355874091584e-16	8.23460137693291e-14	1.1762985375297393e-15	1	0	uniform	
kPhCdhB		log	6.699600504151601e-17	6.699800249101088e-15	2.6967876850018552e-15	1	0	uniform	
kDiACE		log	5.961497455802987e-06	0.0005961496347035081	0.00035167304989190587	1	0	uniform	
kAsACE		log	1.1125914937172392e-13	1.1124187450549136e-10	8.513187636388534e-12	1	0	uniform	
kDiACdh		log	1.3837891052300241e-05	0.0013837888478617538	0.00029828376087542656	1	0	uniform	
kAsACdh		log	2.3317299024267643e-12	2.33179942168593e-10	3.145503089697524e-12	1	0	uniform	
kPhCeA		log	2.782057294176896e-17	2.7821402397034978e-15	1.8247636806785297e-16	1	0	uniform	
kPhCeE		log	1.987183620629837e-17	3.525291371056448e-14	2.192779622071497e-17	1	0	uniform	
kPhFoxE		log	1.1499994773593565e-16	1.1500509076562941e-13	2.460686447798782e-16	1	0	uniform	
kPhFoxA		log	9.946520105124355e-15	9.94681665521189e-13	1.1934077417603203e-14	1	0	uniform	
