parameterId	parameterName	parameterScale	lowerBound	upperBound	nominalValue	estimate	hierarchicalOptimization	objectivePriorType	objectivePriorParameters
kPhRbD		log	1.296367557337607e-16	1.2964062078315596e-14	9.20987607700007e-15	1	0	uniform	
kPhRbE		log	4.2221737154049e-14	4.221877388369931e-12	1.1499530505449098e-12	1	0	uniform	
kDpRb		log	0.0001389995308526596	0.01389995050004046	0.01209037788055682	1	0	uniform	
kPhRb		log	3.4500588950158183e-14	3.450161756646151e-12	3.917167775370935e-13	1	0	uniform	
kSyCe1		log	2773.2705420300554	277335.3225583579	166991.80193761393	1	0	uniform	
kSyCe2		log	0.8319998653499033	83.20022066107263	41.212900186974124	1	0	uniform	
kDeCe		log	1.3900301881082116e-05	0.0013900021292585867	0.0001494584388051849	1	0	uniform	
kDiE2fRb		log	3.469898923881896e-05	0.0034700023770319064	0.0028258116246599792	1	0	uniform	
kAsE2fRb		log	2.7899012722660504e-13	2.7899844516557554e-11	1.3987437954783054e-12	1	0	uniform	
kSyE2f1		log	94183.47306478342	835048195.2401996	171183494.2211984	1	0	uniform	
kSyE2f2		log	0.2183294758573509	1390.0013536872736	465.75610386026244	1	0	uniform	
kDeE2f1		log	1.8300173816364714e-05	0.06930349092201217	0.06199262774566724	1	0	uniform	
kDeE2f2		log	2.299856157814578e-17	2.2999247267756163e-15	3.765269107393813e-17	1	0	uniform	
kPhE2f		log	1.899909415384811e-13	2.300061870830776e-11	7.94593167374257e-13	1	0	uniform	
kDpE2f2		log	1.1500509076562941e-13	1.8599247370122337e-11	1.7828610853415048e-13	1	0	uniform	
kSyEmi1		log	416982.69453344605	41699512.66457912	24082580.41632154	1	0	uniform	
kSyEmi2		log	0.6930001938960452	69.2996600014611	23.174766725455598	1	0	uniform	
kDeEmi1		log	3.529992163454993e-07	3.530097408252269e-05	3.5985179321870335e-07	1	0	uniform	
kDeEmi2		log	6.929555369916987e-07	6.929969866820634e-05	4.8500629178444926e-05	1	0	uniform	
kDeEmi3		log	0.0034700023770319064	0.34700017316528464	0.2430231068811927	1	0	uniform	
kPhEmiA		log	8.250854468203663e-19	8.250275394151895e-17	6.564011948753717e-17	1	0	uniform	
kPhEmiB		log	8.830188790021434e-15	2.8800887680963864e-12	1.4018027869454702e-13	1	0	uniform	
kDpEmi		log	2.8382579056633634e-08	2.8380587067183707e-06	8.019656984557172e-07	1	0	uniform	
kSyCa1		log	385104.06001424725	38511554.1682435	8350232.284122527	1	0	uniform	
kSyCa2		log	0.10400045550443701	10.40004361615926	0.6213730319859635	1	0	uniform	
kDeCa1		log	1.0500108906315113e-10	1.0500421961353796e-08	6.929793391978133e-09	1	0	uniform	
kDeCa2		log	4.60009242144035e-15	4.600229570695075e-13	1.6472379354820658e-13	1	0	uniform	
kDeCa3		log	2.2873373494445714e-17	2.2874055451641358e-15	2.4899951236742275e-16	1	0	uniform	
kDpCdh		log	0.0003469985349751356	0.034699847043754645	0.0017018389715199966	1	0	uniform	
kPhCdhA		log	2.8802050453187007e-16	2.880290917066295e-14	6.590573532998579e-15	1	0	uniform	
kPhCdhE		log	1.15193896707291e-17	1.1519733115069583e-15	4.977022059141205e-16	1	0	uniform	
kPhCdhB		log	6.699600504151624e-17	6.6998002490984216e-15	2.879914270783323e-15	1	0	uniform	
kDiACE		log	5.961497455802428e-06	0.0005961496347035	0.00034699853498433466	1	0	uniform	
kAsACE		log	1.1125914937171285e-13	1.1124187450549136e-10	5.7502079704810776e-11	1	0	uniform	
kDiACdh		log	1.3837891052300241e-05	0.0013837888478617538	0.0012241840249566406	1	0	uniform	
kAsACdh		log	2.5364093772996717e-14	2.5364849989663386e-12	5.796625193743198e-13	1	0	uniform	
kPhCeA		log	2.782057294176639e-17	2.782140239702391e-15	1.1499994773592422e-16	1	0	uniform	
kPhCeE		log	1.1499994773591278e-16	2.0401150614203573e-13	3.525291371056097e-14	1	0	uniform	
kPhFoxE		log	1.1499994773591278e-16	1.1500509076562941e-13	4.905977508117992e-14	1	0	uniform	
kPhFoxA		log	1.1499994773591278e-16	1.1500337639683448e-14	1.1311769458975071e-15	1	0	uniform	
kPhFoxB		log	5.749865107165492e-15	5.750036536267752e-13	2.4015919468322886e-13	1	0	uniform	
kDpFox		log	1.0000105580200096e-06	0.00010000003719762515	1.390794466113224e-06	1	0	uniform	
kSyCb1		log	83499.84044510033	8350232.994744856	5918330.399790137	1	0	uniform	
kSyCb2		log	0.10400045550443701	10.40004361615926	2.538594468428362	1	0	uniform	
kDeCb1		log	6.930145051619351e-08	6.929658669610089e-06	4.967100228040739e-06	1	0	uniform	
kDeCb2		log	1.4400264592593065e-16	1.4400693928653197e-14	4.508209206723117e-16	1	0	uniform	
kDeCb3		log	1.4400479259023078e-15	1.4399468582625423e-13	4.084147627587368e-15	1	0	uniform	
kPhEnsa		log	1.1500166205359587e-15	1.1500509076562941e-13	8.208049971900127e-14	1	0	uniform	
kDpEnsa		log	3.599969830355812e-05	0.3470105833266312	0.0007619927803952179	1	0	uniform	
kPhGw		log	1.1500337639683448e-14	1.1499530505447953e-12	2.602879837015131e-14	1	0	uniform	
kDpGw1		log	0.00017299982067979668	0.017299978850389308	0.00045464502602325164	1	0	uniform	
kDpGw2		log	1.6200814000245377e-15	1.619967697000915e-13	1.3451291570247344e-14	1	0	uniform	
kWee1		log	4.403626476754546e-20	4.4037577684839376e-18	1.1513132096616722e-18	1	0	uniform	
kWee2		log	1.1023244822902966e-12	1.1498723427859945e-10	4.734850753003729e-11	1	0	uniform	
kPhWeeA		log	4.9667671315423396e-14	4.966915213004187e-12	1.1495386835721168e-13	1	0	uniform	
kPhWeeB		log	3.2212722651193728e-15	3.22104618487646e-13	3.1806815878619546e-13	1	0	uniform	
kDpWee		log	1.1500509076562941e-13	1.1499701930295362e-11	7.922174734373773e-13	1	0	uniform	
kCdc25_1		log	1.1499994773591278e-16	1.1500337639683448e-14	1.1846594574738607e-16	1	0	uniform	
kCdc25_2		log	1.1500337639683448e-14	1.1499530505447953e-12	9.378976700921947e-14	1	0	uniform	
kDpCdc25		log	1.1499700987185312e-11	1.435001299713275e-09	1.1460908111713684e-09	1	0	uniform	
kDipEB55		log	1.3833957131921308e-05	0.0013833816220116366	4.709295479866551e-05	1	0	uniform	
kAspEB55		log	1.7021739171541086e-13	1.7020544525882485e-11	2.2728947886666926e-12	1	0	uniform	
kSyCdc_1		log	1561.85578657352	156185.54960869704	151997.77384205355	1	0	uniform	
kSyCdc_2		log	0.1516773841045947	15.16773558944101	13.506350706512611	1	0	uniform	
kDeCdc_1		log	2.769898170480878e-06	0.0002770008453435011	5.529971123040453e-06	1	0	uniform	
kDeCdc_2		log	5.2119109883278375e-17	4.600229570695075e-13	8.925226254598574e-15	1	0	uniform	
kDipACdc		log	8.659963934551892e-06	0.008660178020321214	0.0002716319764758297	1	0	uniform	
kAspACdc		log	8.634821765391792e-14	1.238081121612895e-10	1.1485464132638738e-10	1	0	uniform	
kPhApcA		log	1.1500166205359587e-15	1.1500509076562941e-13	3.502911669737633e-15	1	0	uniform	
kDpApc_1		log	0.0	0.029999936919665772	0.0	1	0	uniform	
kDpApc_2		log	5.749950821077758e-14	5.7502079704810776e-11	9.599460255467064e-12	1	0	uniform	
kSyFox1		log	83499.84044510033	8350232.994744856	126416.14546860392	1	0	uniform	
kSyFox2		log	1.0839449309279288	1040.0041681875175	275.09574161899894	1	0	uniform	
kDeFox1		log	6.930248360102909e-07	6.929969866820634e-05	4.695644035581965e-05	1	0	uniform	
kDeFox2		log	2.6993160794455596e-17	6.777736238227736e-14	2.2937185051040282e-14	1	0	uniform	
kAsEPx		log	5.750122252735532e-12	5.749718688885988e-10	1.403707375187975e-11	1	0	uniform	
kDiEPx		log	0.0034822383080035644	3.469984058999692	0.007055800968196074	1	0	uniform	
kAsFPcb		log	5.750036536267752e-13	5.7502079704810776e-11	5.639944983690602e-11	1	0	uniform	
kDiFPcb		log	0.006929968577928892	0.6930001938960452	0.6856415797675882	1	0	uniform	
kAsFPcdc		log	5.750036536267752e-13	5.7502079704810776e-11	4.221619298028576e-12	1	0	uniform	
kDiFPcdc		log	0.0003296727705046946	0.03296727091894908	0.0033489624502323436	1	0	uniform	
kPhC25B		log	1.1500338582846895e-14	1.1499531448545167e-12	1.2988081561034548e-14	1	0	uniform	
kPhCAEE		log	9.0717164220524e-16	9.071986890345723e-14	3.3724876826642344e-14	1	0	uniform	
kPhCAEA		log	2.0399466821782767e-12	2.0400075020795902e-10	2.3000275840503253e-12	1	0	uniform	
kPhCAEB		log	7.689887922181521e-13	2.3001304459250276e-09	1.2171994354973673e-11	1	0	uniform	
kDpE2f1		log	0.0	0.010000001859881084	0.0	1	0	uniform	
kPhC25A		log	0.0	0.0	1.748234128271057e-13	1	0	uniform	
kSySkp2		log	1199961.4629089332	119999723.91075937	115042234.17713453	1	0	uniform	
kDeSkp2_1		log	1.0000254652944633e-05	0.0009999952789932814	0.00019200667589450195	1	0	uniform	
kDeSkp2_2		log	3.3200385520050317e-15	3.320137537149523e-13	3.720219482229953e-14	1	0	uniform	
kAsTP53PCDKN1A		log	2.0381063479135468e-12	4.980179013848444e-09	4.3672538728036624e-12	1	0	uniform	
kDiTP53PCDKN1A		log	0.014999926168380615	1.4999998378377621	0.13236559552596752	1	0	uniform	
kSyCDKN1A_1		log	1199961.4629089332	119999723.91075937	15158774.728050353	1	0	uniform	
kSyCDKN1A_2		log	0.8	80.0	8.0	0	0	uniform	
kDeCDKN1A_1		log	1.999956569292128e-05	0.001999996196847999	0.001947292939698077	1	0	uniform	
kDeCDKN1A_2		log	4.149805592251487e-16	4.149929316449196e-14	4.451811171814173e-15	1	0	uniform	
kAsCdkn1aC		log	1.1600357689509952e-10	1.8161347300245532e-06	1.8160807480074115e-08	1	0	uniform	
kDiCdkn1aC		log	3.0014504373857585e-07	3.0012397850136126e-05	3.0803128579344873e-07	1	0	uniform	
kPhCDKN1AByCe		log	9.480731615355943e-16	9.480066224190568e-14	1.0014888382943256e-14	1	0	uniform	
kPhCDKN1AByCa		log	4.690135568503596e-16	3.320187030828453e-12	3.2456900372977264e-14	1	0	uniform	
kPhCDKN1AByCb		log	3.3198903520977326e-18	3.3199893328237244e-16	1.7909937804512293e-16	1	0	uniform	
kDpCDKN1A		log	0.0085751109155033	0.8575109320634929	0.020000056279273707	1	0	uniform	
kAsFOXOPCDKN1B		log	7.833474933397769e-13	4.980179013848444e-09	1.1638956910125179e-11	1	0	uniform	
kDiFOXOPCDKN1B		log	0.0005127511080599898	0.05127510126943986	0.008937377336237035	1	0	uniform	
kSyCDKN1B_1		log	1199961.4629089332	119999723.91075937	58919216.200772636	1	0	uniform	
kSyCDKN1B_2		log	0.09999950930060851	10.000049070179935	4.852621579156578	1	0	uniform	
kDeCDKN1B_1		log	0.0014810707101024472	0.2000035825189058	0.0020314758185885533	1	0	uniform	
kDeCDKN1B_2		log	4.149867453889267e-15	4.149991179931317e-13	9.730351308824565e-15	1	0	uniform	
kAsCdkn1bC		log	1.1599667047639454e-14	1.1600012885406328e-12	1.4749311415454118e-14	1	0	uniform	
kDiCdkn1bC		log	2.999950087285846e-07	3.0000395291667774e-05	1.0909881050683619e-05	1	0	uniform	
kPhCDKN1BByCe		log	4.4572347547786464e-15	4.4569219303312875e-13	4.2401817392498307e-13	1	0	uniform	
kPhCDKN1BByCa		log	8.300297038361956e-14	8.299008276747807e-11	9.355957796941909e-14	1	0	uniform	
kPhCDKN1BByCb		log	8.299802122808028e-18	8.300049576896167e-16	3.6137361008007304e-17	1	0	uniform	
kDpCDKN1B		log	8.51909877755618e-06	0.0008519012002559424	2.172604919451592e-05	1	0	uniform	
kPhNup		log	4.98	498.0	0.0	0	0	uniform	
kDpNup_1		log	0.2	20.0	0.0	0	0	uniform	
kImImCCND_1		log	0.0001660004597555201	0.01660004288814142	0.0013923353539228894	1	0	uniform	
kExImCCND_1		log	0.00166	0.166	0.016605779	0	0	uniform	
kImImCCNE_CDKN1A_B__1		log	0.0011395520269773835	0.1659995747134507	0.11495219122504705	1	0	uniform	
kExImCCNE_CDKN1A_B__1		log	0.00166	0.166	0.016605779	0	0	uniform	
kImImE2F_DBD_RB1_Ser332u__1		log	0.0001660004597555201	0.01660004288814142	0.006347119320095892	1	0	uniform	
kExImE2F_DBD_RB1_Ser332u__1		log	0.00166	0.166	0.016605779	0	0	uniform	
kImImE2F_DBD_RB1_Ser332p__1		log	0.008357800371189784	16.599955257042843	0.013697851372052526	1	0	uniform	
kExImE2F_DBD_RB1_Ser332p__1		log	0.00166	0.166	0.016605779	0	0	uniform	
kImImCCNA_CDKN1A_B__1		log	0.16039431930197123	16.599955257042843	3.5517799460914907	1	0	uniform	
kExImCCNA_CDKN1A_B__1		log	0.00166	0.166	0.016605779	0	0	uniform	
kImImCCNB_CDK1_Thr14_Tyr15u_CDKN1A__1		log	0.00046129939446671285	0.0461299308670527	0.001662184414757117	1	0	uniform	
kExImCCNB_CDK1_Thr14_Tyr15u_CDKN1A__1		log	0.00166	0.166	0.016605779	0	0	uniform	
kImImE2F_DBD_RB11_Ser332u__RB1_E2F1_Ser807_Ser811u__1		log	0.0016599961431831975	0.1659995834443712	0.1628563820479803	1	0	uniform	
kExImE2F_DBD_RB11_Ser332u__RB1_E2F1_Ser807_Ser811u__1		log	0.00166	0.166	0.016605779	0	0	uniform	
kImImE2F_DBD_RB11_Ser332p__RB1_E2F1_Ser807_Ser811u__1		log	0.1350236860000002	16.60003719326748	0.1659997702736626	1	0	uniform	
kExImE2F_DBD_RB11_Ser332p__RB1_E2F1_Ser807_Ser811u__1		log	0.00166	0.166	0.016605779	0	0	uniform	
kImImRB1_E2F_Ser807_Ser811u__1		log	0.0016599961431831975	0.1659995834443712	0.00882405917498193	1	0	uniform	
kExImRB1_E2F_Ser807_Ser811u__1		log	0.00166	0.166	0.016605779	0	0	uniform	
kImImRB1_E2F_Ser807_Ser811p__1		log	1.660000660068501	267.36123925735563	165.99970313307927	1	0	uniform	
kExImRB1_E2F_Ser807_Ser811p__1		log	0.00166	0.166	0.016605779	0	0	uniform	
kImImPPP2R2B_ENSA_ARPP19__1		log	1.259890772166065	125.98880180628508	1.649560214443367	1	0	uniform	
kExImPPP2R2B_ENSA_ARPP19__1		log	0.00166	0.166	0.016605779	0	0	uniform	
kImImAPC_FBXO5_FZR1_CDC20_Ser355u__1		log	0.0007593219991370031	0.0759321857912167	0.0016610394213433413	1	0	uniform	
kExImAPC_FBXO5_FZR1_CDC20_Ser355u__1		log	0.00166	0.166	0.016605779	0	0	uniform	
kImImCDC20_APC__1		log	0.0016599961431831975	0.1659995834443712	0.07955525992927145	1	0	uniform	
kExImCDC20_APC__1		log	0.00166	0.166	0.016605779	0	0	uniform	
kImImAPC_FBXO5_FZR1_CDC201_Ser355p__CDC20_APC1__1		log	0.0016599961431831975	0.1659995834443712	0.011777677746841495	1	0	uniform	
kExImAPC_FBXO5_FZR1_CDC201_Ser355p__CDC20_APC1__1		log	0.00166	0.166	0.016605779	0	0	uniform	
kImImAPC_FBXO5_FZR1_CDC20_Ser355p__1		log	3.3663378596877054e-05	0.00336637089712966	0.0016099211400777936	1	0	uniform	
kExImAPC_FBXO5_FZR1_CDC20_Ser355p__1		log	0.00166	0.166	0.016605779	0	0	uniform	
kImImAPC_FBXO5_FZR1_CDC201_Ser355u__FZR1_APC1_FBXO5_nTermu__1		log	1.6600130519702604e-05	0.0016599961431831975	1.6918601384503495e-05	1	0	uniform	
kExImAPC_FBXO5_FZR1_CDC201_Ser355u__FZR1_APC1_FBXO5_nTermu__1		log	0.00166	0.166	0.016605779	0	0	uniform	
kImImFZR1_APC_FBXO5_nTermu__1		log	0.0001660004597555201	1.660000660068501	1.5887230427253611	1	0	uniform	
kExImFZR1_APC_FBXO5_nTermu__1		log	0.00166	0.166	0.016605779	0	0	uniform	
kImImFZR1_APC_FBXO5_nTermp__1		log	1.659953761554738e-06	0.001663052	0.00016731311139579682	1	0	uniform	
kExImFZR1_APC_FBXO5_nTermp__1		log	0.00166	0.166	0.016605779	0	0	uniform	
kImImAPC_FBXO51_FZR1_CDC202_Ser355u__FBXO5_APC1_FZR13_Ser182u__FZR1_APC2_FBXO53_nTermu__1		log	1.659946652776076e-05	0.0016599961431831	1.997813553932717e-05	1	0	uniform	
kExImAPC_FBXO51_FZR1_CDC202_Ser355u__FBXO5_APC1_FZR13_Ser182u__FZR1_APC2_FBXO53_nTermu__1		log	0.00166	0.166	0.016605779	0	0	uniform	
kImImFBXO5_APC_FZR1_Ser182u__1		log	1.6600130519702604e-05	0.0016599961431831975	2.4930585834707205e-05	1	0	uniform	
kExImFBXO5_APC_FZR1_Ser182u__1		log	0.00166	0.166	0.016605779	0	0	uniform	
kImImAPC_FBXO51_FZR1_CDC202_Ser355p__FBXO5_APC1_FZR13_Ser182u__FZR1_APC2_FBXO53_nTermu__1		log	0.001642066121308296	0.1659995834443712	0.0017088385155776924	1	0	uniform	
kExImAPC_FBXO51_FZR1_CDC202_Ser355p__FBXO5_APC1_FZR13_Ser182u__FZR1_APC2_FBXO53_nTermu__1		log	0.00166	0.166	0.016605779	0	0	uniform	
kImImAPC_FBXO5_FZR1_CDC201_Ser355p__FZR1_APC1_FBXO5_nTermu__1		log	0.0009016447161760645	0.09016445484808999	0.00939584162273766	1	0	uniform	
kExImAPC_FBXO5_FZR1_CDC201_Ser355p__FZR1_APC1_FBXO5_nTermu__1		log	0.00166	0.166	0.016605779	0	0	uniform	
