parameterId	parameterName	parameterScale	lowerBound	upperBound	nominalValue	estimate	hierarchicalOptimization	objectivePriorType	objectivePriorParameters
kPhEnsa		log	1.1500000000000266e-15	1.1500000000000413e-13	2.1725787132111297e-14	1	0	uniform	
kDpEnsa		log	3.59999999999987e-05	0.3470105830000006	0.0032224779438838913	1	0	uniform	
kPhGw		log	1.1499999999999747e-14	1.1499999999999894e-12	1.0414504787547716e-12	1	0	uniform	
kDpGw1		log	0.00017299999999999906	0.01729997900000004	0.015718351186271406	1	0	uniform	
kDpGw2		log	1.15e-13	1.1500000000000107e-11	1.6113785689096275e-13	1	0	uniform	
kWee1		log	4.400000000000001e-20	1.149999999999972e-16	2.5380986320605265e-19	1	0	uniform	
kWee2		log	1.1499999999999747e-14	1.1499999999999962e-10	1.2341511828202372e-12	1	0	uniform	
kPhWeeA		log	1.1500000000000266e-15	4.970000000000052e-12	1.9423561458877685e-14	1	0	uniform	
kPhWeeB		log	3.2199999999998946e-15	3.1900000000001545e-11	4.607102706242551e-13	1	0	uniform	
kDpWee		log	1.1500000000000413e-13	1.1500000000000521e-11	1.1168514371527536e-11	1	0	uniform	
kCdc25_1		log	1.149999999999972e-16	1.1499999999999747e-14	1.0128594462476349e-14	1	0	uniform	
kCdc25_2		log	1.1499999999999747e-14	1.1499999999999894e-12	8.427021022673699e-14	1	0	uniform	
kDpCdc25		log	1.1500000000000413e-13	1.4400000000000019e-09	5.419824949682529e-12	1	0	uniform	
kDipEB55		log	4.7099999999999653e-07	0.001383381999999994	0.0007005566351768608	1	0	uniform	
kAspEB55		log	1.7000000000000387e-13	6.559999999999735e-10	1.576286857628226e-11	1	0	uniform	
kSyCdc_1		log	1561.849756	8350232.995000384	141447.76775731004	1	0	uniform	
kSyCdc_2		log	0.001237747516404335	0.139	0.13506351528039814	1	0	uniform	
kDeCdc_1		log	2.7700000000000764e-06	0.00027700099999999954	7.519231036396832e-06	1	0	uniform	
kDeCdc_2		log	4.600000000000113e-17	4.600000000000199e-13	4.755763379713023e-17	1	0	uniform	
kDipACdc		log	8.66e-06	0.08660178000000225	0.008660178000000015	1	0	uniform	
kAspACdc		log	8.009999999999776e-14	1.2400000000000136e-10	4.6439120249992695e-11	1	0	uniform	
kPhApcA		log	3.19e-14	3.190000000000041e-12	1.1500000000000413e-13	1	0	uniform	
kDpApc_1		log	0.0	0.03000000000000005	0.0	1	0	uniform	
kDpApc_2		log	5.74999999999989e-14	5.750000000000256e-11	2.04770904786941e-12	1	0	uniform	
kSyFox1		log	83499.8404500019	8350232.995000384	475396.57587260206	1	0	uniform	
kSyFox2		log	0.10400045600000024	1040.0041680000047	1.1921347586428306	1	0	uniform	
kDeFox1		log	6.93000000000006e-07	6.929999999999977e-05	7.362883299493465e-07	1	0	uniform	
kDeFox2		log	2.6999999999999847e-17	5.750000000000256e-11	8.695210775650249e-13	1	0	uniform	
kAsEPx		log	5.749999999999943e-12	5.749999999999997e-10	8.029758193796673e-12	1	0	uniform	
kDiEPx		log	0.0034822220000000114	3.469984059000004	0.035625628813102224	1	0	uniform	
kAsFPcb		log	5.750000000000203e-13	5.6400000000002436e-09	8.535475896649047e-12	1	0	uniform	
kDiFPcb		log	0.006929969000000028	0.693000194	0.24285079170947535	1	0	uniform	
kAsFPcdc		log	5.750000000000203e-13	5.750000000000256e-11	3.761402980932733e-11	1	0	uniform	
kDiFPcdc		log	0.000329672999999999	1.7299992930000003	0.243774719901746	1	0	uniform	
kPhC25B		log	1.3000000000000534e-16	1.1499999999999894e-12	1.1733755014290274e-14	1	0	uniform	
kPhCAEE		log	9.06999999999989e-16	9.210000000000238e-14	3.288749500190196e-14	1	0	uniform	
kPhCAEA		log	2.3000000000000845e-14	2.0400000000000684e-10	2.152930238791156e-13	1	0	uniform	
kPhCAEB		log	7.69000000000032e-13	3.6400000000000564e-08	2.2798998773777203e-11	1	0	uniform	
kDpE2f1		log	0.0	0.010000002000000015	0.0	1	0	uniform	
kPhC25A		log	0.0	0.010000002000000015	0.0	1	0	uniform	
kSySkp2		log	1199961.4630000105	119999723.8999951	10874861.701718468	1	0	uniform	
kDeSkp2_1		log	1.0700000000000051e-07	0.0009999949999999968	0.0001436005986096	1	0	uniform	
kDeSkp2_2		log	7.38e-14	7.380000000000069e-12	3.319999999999988e-13	1	0	uniform	
kAsTP53PCDKN1A		log	4.980000000000155e-13	4.980000000000249e-09	2.050098298560917e-12	1	0	uniform	
kDiTP53PCDKN1A		log	0.01499992599999999	1.4999998379999993	1.4472167612223998	1	0	uniform	
kSyCDKN1A_1		log	1199961.4630000105	119999723.8999951	111037018.15574688	1	0	uniform	
kSyCDKN1A_2		log	0.00800000000000001	79.9999999999999	0.2872448674388526	1	0	uniform	
kDeCDKN1A_1		log	1.9999999999999676e-05	0.0019999960000000034	0.0009846902339736823	1	0	uniform	
kDeCDKN1A_2		log	4.1500000000001e-16	4.150000000000139e-14	4.660834513939294e-15	1	0	uniform	
kAsCdkn1aC		log	7.41e-13	1.8199999999999447e-06	1.0338500263238948e-12	1	0	uniform	
kDiCdkn1aC		log	3.4747518737599702e-09	3e-05	3.0054701939768696e-07	1	0	uniform	
kPhCDKN1AByCe		log	9.480000000000002e-16	8.300000000000331e-13	3.2946651478839527e-14	1	0	uniform	
kPhCDKN1AByCa		log	4.690000000000194e-16	3.3200000000001684e-12	8.457852145517927e-14	1	0	uniform	
kPhCDKN1AByCb		log	1.79e-14	1.7900000000000334e-10	3.3200000000001376e-14	1	0	uniform	
kDpCDKN1A		log	0.0002000009999999994	0.8575109320000003	0.00274255653491593	1	0	uniform	
kAsFOXOPCDKN1B		log	4.980000000000155e-13	4.980000000000249e-09	7.730777076306199e-10	1	0	uniform	
kDiFOXOPCDKN1B		log	0.0005127489999999991	1.4999998379999993	0.117527921958832	1	0	uniform	
kSyCDKN1B_1		log	1199961.4630000105	119999723.8999951	2205193.5330029917	1	0	uniform	
kSyCDKN1B_2		log	0.09999950899999996	10.000049070000035	1.0074915774721058	1	0	uniform	
kDeCDKN1B_1		log	1.9999999999999676e-05	0.20000358300000043	0.0011564883559738413	1	0	uniform	
kDeCDKN1B_2		log	4.149999999999913e-15	4.1499999999999515e-13	2.3547998708125427e-14	1	0	uniform	
kAsCdkn1bC		log	1.1599999999999597e-14	1.1599999999999706e-12	5.0321848925851166e-14	1	0	uniform	
kDiCdkn1bC		log	3e-05	0.2740980999999967	0.0027409809999999926	1	0	uniform	
kPhCDKN1BByCe		log	4.2400000000000894e-15	4.460000000000101e-13	2.729206302250831e-14	1	0	uniform	
kPhCDKN1BByCa		log	8.299999999999909e-14	6.150000000000248e-08	3.745412854848341e-08	1	0	uniform	
kPhCDKN1BByCb		log	8.299999999999725e-18	8.299999999999803e-16	6.675565400767436e-16	1	0	uniform	
kDpCDKN1B		log	0.000851901	1.9997736049367139	0.02000005725407367	1	0	uniform	
kPhNup		log	0.0	498.0	0.0	0	0	uniform	
kDpNup_1		log	0.0	20.0	0.0	0	0	uniform	
kImImCCND_1		log	0.00016600000000000016	0.016600042999999978	0.0002840800007876295	1	0	uniform	
kExImCCND_1		log	0.00166	0.166	0.016605779	0	0	uniform	
kImImCCNE_CDKN1A_B__1		log	0.001139552000000006	16.745189689999936	0.09901582603461405	1	0	uniform	
kExImCCNE_CDKN1A_B__1		log	0.00166	0.166	0.016605779	0	0	uniform	
kImImE2F_DBD_RB1_Ser332u__1		log	0.00016600000000000016	0.016600042999999978	0.016341458063578434	1	0	uniform	
kExImE2F_DBD_RB1_Ser332u__1		log	0.00166	0.166	0.016605779	0	0	uniform	
kImImE2F_DBD_RB1_Ser332p__1		log	0.008357794000000036	16.599955259999952	0.03630454087917718	1	0	uniform	
kExImE2F_DBD_RB1_Ser332p__1		log	0.00166	0.166	0.016605779	0	0	uniform	
kImImCCNA_CDKN1A_B__1		log	0.1603940009999994	16.599955259999952	1.309003932545353	1	0	uniform	
kExImCCNA_CDKN1A_B__1		log	0.00166	0.166	0.016605779	0	0	uniform	
kImImCCNB_CDK1_Thr14_Tyr15u_CDKN1A__1		log	0.0004612989999999996	0.16599958300000028	0.04062933651265897	1	0	uniform	
kExImCCNB_CDK1_Thr14_Tyr15u_CDKN1A__1		log	0.00166	0.166	0.016605779	0	0	uniform	
kImImE2F_DBD_RB11_Ser332u__RB1_E2F1_Ser807_Ser811u__1		log	0.0016599960000000039	0.16599958300000028	0.024194107059724804	1	0	uniform	
kExImE2F_DBD_RB11_Ser332u__RB1_E2F1_Ser807_Ser811u__1		log	0.00166	0.166	0.016605779	0	0	uniform	
kImImE2F_DBD_RB11_Ser332p__RB1_E2F1_Ser807_Ser811u__1		log	0.001350234000000003	16.600037189999938	0.05300763932026278	1	0	uniform	
kExImE2F_DBD_RB11_Ser332p__RB1_E2F1_Ser807_Ser811u__1		log	0.00166	0.166	0.016605779	0	0	uniform	
kImImRB1_E2F_Ser807_Ser811u__1		log	1.6599999999999614e-05	0.16599958300000028	0.005200575524287598	1	0	uniform	
kExImRB1_E2F_Ser807_Ser811u__1		log	0.00166	0.166	0.016605779	0	0	uniform	
kImImRB1_E2F_Ser807_Ser811p__1		log	0.016600042999999978	267.36123929999985	130.39600528518284	1	0	uniform	
kExImRB1_E2F_Ser807_Ser811p__1		log	0.00166	0.166	0.016605779	0	0	uniform	
kImImPPP2R2B_ENSA_ARPP19__1		log	0.016600042999999978	125.98880179999972	1.9088516273719152	1	0	uniform	
kExImPPP2R2B_ENSA_ARPP19__1		log	0.00166	0.166	0.016605779	0	0	uniform	
kImImAPC_FBXO5_FZR1_CDC20_Ser355u__1		log	0.0007593219999999962	0.16599958300000028	0.046460340962251954	1	0	uniform	
kExImAPC_FBXO5_FZR1_CDC20_Ser355u__1		log	0.00166	0.166	0.016605779	0	0	uniform	
kImImCDC20_APC__1		log	0.157424173	15.742415687820841	0.16599956947652114	1	0	uniform	
kExImCDC20_APC__1		log	0.00166	0.166	0.016605779	0	0	uniform	
kImImAPC_FBXO5_FZR1_CDC201_Ser355p__CDC20_APC1__1		log	0.0016599960000000039	0.16599958300000028	0.0045317613759374925	1	0	uniform	
kExImAPC_FBXO5_FZR1_CDC201_Ser355p__CDC20_APC1__1		log	0.00166	0.166	0.016605779	0	0	uniform	
kImImAPC_FBXO5_FZR1_CDC20_Ser355p__1		log	3.3699999999998597e-05	0.003366371	0.0024326391990733475	1	0	uniform	
kExImAPC_FBXO5_FZR1_CDC20_Ser355p__1		log	0.00166	0.166	0.016605779	0	0	uniform	
kImImAPC_FBXO5_FZR1_CDC201_Ser355u__FZR1_APC1_FBXO5_nTermu__1		log	1.6900000000000714e-08	0.000166	1.6900002748228164e-07	1	0	uniform	
kExImAPC_FBXO5_FZR1_CDC201_Ser355u__FZR1_APC1_FBXO5_nTermu__1		log	0.00166	0.166	0.016605779	0	0	uniform	
kImImFZR1_APC_FBXO5_nTermu__1		log	0.00016600000000000016	1.6600006599999995	0.00699113753117521	1	0	uniform	
kExImFZR1_APC_FBXO5_nTermu__1		log	0.00166	0.166	0.016605779	0	0	uniform	
kImImFZR1_APC_FBXO5_nTermp__1		log	1.6600000000000362e-06	0.16631029300000036	2.7268828657515196e-05	1	0	uniform	
kExImFZR1_APC_FBXO5_nTermp__1		log	0.00166	0.166	0.016605779	0	0	uniform	
kImImAPC_FBXO51_FZR1_CDC202_Ser355u__FBXO5_APC1_FZR13_Ser182u__FZR1_APC2_FBXO53_nTermu__1		log	1.6599999999999614e-05	0.16599958300000028	0.002147453813797692	1	0	uniform	
kExImAPC_FBXO51_FZR1_CDC202_Ser355u__FBXO5_APC1_FZR13_Ser182u__FZR1_APC2_FBXO53_nTermu__1		log	0.00166	0.166	0.016605779	0	0	uniform	
kImImFBXO5_APC_FZR1_Ser182u__1		log	3.2477565893887886e-06	0.00166	1.6599999999999614e-05	1	0	uniform	
kExImFBXO5_APC_FZR1_Ser182u__1		log	0.00166	0.166	0.016605779	0	0	uniform	
kImImAPC_FBXO51_FZR1_CDC202_Ser355p__FBXO5_APC1_FZR13_Ser182u__FZR1_APC2_FBXO53_nTermu__1		log	0.0016420659999999928	16.599955259999952	2.8226940717114983	1	0	uniform	
kExImAPC_FBXO51_FZR1_CDC202_Ser355p__FBXO5_APC1_FZR13_Ser182u__FZR1_APC2_FBXO53_nTermu__1		log	0.00166	0.166	0.016605779	0	0	uniform	
kImImAPC_FBXO5_FZR1_CDC201_Ser355p__FZR1_APC1_FBXO5_nTermu__1		log	1.6599953052452883e-05	0.00166	0.0009016420734540713	1	0	uniform	
kExImAPC_FBXO5_FZR1_CDC201_Ser355p__FZR1_APC1_FBXO5_nTermu__1		log	0.00166	0.166	0.016605779	0	0	uniform	
kImImFBXO5_APC_FZR1_Ser182p__1		log	0.00166	0.16594073886010227	0.005787932528511326	1	0	uniform	
kExImFBXO5_APC_FZR1_Ser182p__1		log	0.00166	0.166	0.016605779	0	0	uniform	
kImImFOXM1_DBD_Thr600u__1		log	0.0016599960000000039	16.599955259999952	0.0020890995362275607	1	0	uniform	
kExImFOXM1_DBD_Thr600u__1		log	0.00166	0.166	0.016605779	0	0	uniform	
kImImFOXM1_DBD_Thr600p__1		log	0.0016599960000000039	0.16599958300000028	0.0024925769125816	1	0	uniform	
kExImFOXM1_DBD_Thr600p__1		log	0.00166	0.166	0.016605779	0	0	uniform	
kImImWEE1_Ser123u__1		log	0.0016599960000000039	0.16599958300000028	0.0020247865141748505	1	0	uniform	
kExImWEE1_Ser123u__1		log	0.00166	0.166	0.016605779	0	0	uniform	
kImImCCNB_CDK1_Thr14_Tyr15p_CDKN1A__1		log	0.0004160560000000015	1.6600006599999995	0.035831547604169	1	0	uniform	
kExImCCNB_CDK1_Thr14_Tyr15p_CDKN1A__1		log	0.00166	0.166	0.016605779	0	0	uniform	
kImImWEE1_Ser123p__1		log	0.00016600000000000016	0.016600042999999978	0.016381620249936897	1	0	uniform	
kExImWEE1_Ser123p__1		log	0.00166	0.166	0.016605779	0	0	uniform	
kImImCDC25_pSitesp__1		log	0.0002250039999999999	1.6600006599999995	0.242482391978226	1	0	uniform	
kExImCDC25_pSitesp__1		log	0.00166	0.166	0.016605779	0	0	uniform	
kImImCDC25_pSitesu__1		log	0.0016599960000000039	0.16599958300000028	0.001901873004558016	1	0	uniform	
kExImCDC25_pSitesu__1		log	0.00166	0.166	0.016605779	0	0	uniform	
kImImMASTL_Thr198u__1		log	0.0016599960000000039	0.17644314599999966	0.17312542587547988	1	0	uniform	
kExImMASTL_Thr198u__1		log	0.00166	0.166	0.016605779	0	0	uniform	
kImImMASTL_Thr198p__1		log	0.016600042999999978	1.6600006599999995	0.021009114984522063	1	0	uniform	
kExImMASTL_Thr198p__1		log	0.00166	0.166	0.016605779	0	0	uniform	
kImImENSA_ARPP19_PPP2R2B_Ser62_Ser67u__1		log	0.00010242886048972791	0.010242885	0.0016599961352348213	1	0	uniform	
kExImENSA_ARPP19_PPP2R2B_Ser62_Ser67u__1		log	0.00166	0.166	0.016605779	0	0	uniform	
kImImENSA_ARPP19_PPP2R2B_Ser62_Ser67p__1		log	0.00016600000000000016	0.016600042999999978	0.00044964728233097323	1	0	uniform	
kExImENSA_ARPP19_PPP2R2B_Ser62_Ser67p__1		log	0.00166	0.166	0.016605779	0	0	uniform	
kImImENSA_ARPP19_PPP2R2B1_Ser62_Ser67p__PPP2R2B_ENSA_ARPP191__1		log	0.00016600000000000016	1.6600039799999997	0.00473473602306145	1	0	uniform	
kExImENSA_ARPP19_PPP2R2B1_Ser62_Ser67p__PPP2R2B_ENSA_ARPP191__1		log	0.00166	0.166	0.016605779	0	0	uniform	
kImImSKP2_1		log	0.0818428570000003	336690.7054999851	1.6723625658237136	1	0	uniform	
kExImSKP2_1		log	0.00166	0.166	0.016605779	0	0	uniform	
kImImTP53_DBD_Ser15p__1		log	0.016600042999999978	166.00036709999975	6.143265979809423	1	0	uniform	
kExImTP53_DBD_Ser15p__1		log	0.00166	0.166	0.016605779	0	0	uniform	
kImImFOXO_DBD__1		log	0.00016600100000000015	1.6600006599999995	0.0020389144183778655	1	0	uniform	
kExImFOXO_DBD__1		log	0.00166	0.166	0.016605779	0	0	uniform	
kImImCDKN1A_CCNE_A_B_Ser130u__1		log	0.548330021	54.832881864090034	1.6600006599999995	1	0	uniform	
kExImCDKN1A_CCNE_A_B_Ser130u__1		log	0.00166	0.166	0.016605779	0	0	uniform	
kImImCDKN1B_CCNE_A_Thr187u__1		log	0.016600042999999978	1.6600006599999995	0.05603601299098986	1	0	uniform	
kExImCDKN1B_CCNE_A_Thr187u__1		log	0.00166	0.166	0.016605779	0	0	uniform	
kImImCCNA_CDKN1A_B1__CDKN1A_CCNE_A_B1_Ser130u__1		log	0.165999992	1561.6412127746855	16.599952573241474	1	0	uniform	
kExImCCNA_CDKN1A_B1__CDKN1A_CCNE_A_B1_Ser130u__1		log	0.00166	0.166	0.016605779	0	0	uniform	
kImImCCNE_CDKN1A_B1__CDKN1A_CCNE_A_B1_Ser130u__1		log	0.016600042999999978	1.6600006599999995	0.09514574383516938	1	0	uniform	
kExImCCNE_CDKN1A_B1__CDKN1A_CCNE_A_B1_Ser130u__1		log	0.00166	0.166	0.016605779	0	0	uniform	
kImImCCNB_CDK1_Thr14_Tyr15u_CDKN1A1__CDKN1A_CCNE_A_B1_Ser130u__1		log	1.2251641104106518e-05	0.04509735	0.0004509739999999987	1	0	uniform	
kExImCCNB_CDK1_Thr14_Tyr15u_CDKN1A1__CDKN1A_CCNE_A_B1_Ser130u__1		log	0.00166	0.166	0.016605779	0	0	uniform	
kImImCCNB_CDK1_Thr14_Tyr15p_CDKN1A1__CDKN1A_CCNE_A_B1_Ser130u__1		log	0.16599958300000028	13879.900239999975	4.121903603071102	1	0	uniform	
kExImCCNB_CDK1_Thr14_Tyr15p_CDKN1A1__CDKN1A_CCNE_A_B1_Ser130u__1		log	0.00166	0.166	0.016605779	0	0	uniform	
kImImCDKN1A_CCNE_A_B_Ser130p__1		log	1.659908925986174e-08	1.659999923	0.16600004209422123	1	0	uniform	
kExImCDKN1A_CCNE_A_B_Ser130p__1		log	0.00166	0.166	0.016605779	0	0	uniform	
kImImCCNA_CDKN1A_B1__CDKN1B_CCNE_A1_Thr187u__1		log	0.0006922469999999983	16.599955259999952	0.0011576821515974054	1	0	uniform	
kExImCCNA_CDKN1A_B1__CDKN1B_CCNE_A1_Thr187u__1		log	0.00166	0.166	0.016605779	0	0	uniform	
kImImCCNE_CDKN1A_B1__CDKN1B_CCNE_A1_Thr187u__1		log	0.16599958300000028	166.00036709999975	3.129075904199212	1	0	uniform	
kExImCCNE_CDKN1A_B1__CDKN1B_CCNE_A1_Thr187u__1		log	0.00166	0.166	0.016605779	0	0	uniform	
kImImCDKN1B_CCNE_A_Thr187p__1		log	0.16599999199999935	16600908.819999743	1.4120795516963887	1	0	uniform	
kExImCDKN1B_CCNE_A_Thr187p__1		log	0.00166	0.166	0.016605779	0	0	uniform	
kImImCCNA_CDKN1A_B1__CDKN1B_CCNE_A1_Thr187p__1		log	0.06887350499999983	16.599955259999952	0.22894908900397057	1	0	uniform	
kExImCCNA_CDKN1A_B1__CDKN1B_CCNE_A1_Thr187p__1		log	0.00166	0.166	0.016605779	0	0	uniform	
kImImCCNE_CDKN1A_B1__CDKN1B_CCNE_A1_Thr187p__1		log	0.001659903000000004	166001.1508000048	0.053631743292181164	1	0	uniform	
kExImCCNE_CDKN1A_B1__CDKN1B_CCNE_A1_Thr187p__1		log	0.00166	0.166	0.016605779	0	0	uniform	
kIm_2		log	0.0	1.66	0.0	0	0	uniform	
kEx_2		log	0.0	1.66	0.0	0	0	uniform	
ic_wt_Cyt__CCND		lin	9747590712.0	975000000000.0	60200000000.0	0	0	uniform	
ic_wt_Cyt__CCNE_CDKN1A_B_		lin	94223752.43	9422375243.0	5523517493.63654	1	0	uniform	
ic_wt_Cyt__E2F_DBD_RB1_Ser332u_		lin	458102.8914934665	810321869.9	916234.436604583	1	0	uniform	
ic_wt_Cyt__E2F_DBD_RB1_Ser332p_		lin	1591.275568927832	1036082.279	518047.097437388	1	0	uniform	
ic_wt_Cyt__CCNA_CDKN1A_B_		lin	906874.802	2638973131.0	1813842.94049267	1	0	uniform	
ic_wt_Cyt__CCNB_CDK1_Thr14_Tyr15u_CDKN1A_		lin	79128738.68	21293785089.0	512943962.414045	1	0	uniform	
ic_wt_Cyt__E2F_DBD_RB1_1_Ser332u__RB1_E2F_1_Ser807_Ser811u_		lin	17347494.36	85464672628.0	34909415394.4635	1	0	uniform	
ic_wt_Cyt__E2F_DBD_RB1_1_Ser332p__RB1_E2F_1_Ser807_Ser811u_		lin	8911149.619	891114961.9	155990520.966907	1	0	uniform	
ic_wt_Cyt__RB1_E2F_Ser807_Ser811u_		lin	26400000000.0	15200000000000.0	55138974521.4587	1	0	uniform	
ic_wt_Cyt__RB1_E2F_Ser807_Ser811p_		lin	70634618.94874316	28100148675.0	141270229.60236	1	0	uniform	
ic_wt_Cyt__PPP2R2B_ENSA_ARPP19_		lin	34289.99796	9313919218.0	4769612317.93891	1	0	uniform	
ic_wt_Cyt__APC_FBXO5_FZR1_CDC20_Ser355u_		lin	1940272404.0	194000000000.0	26150489150.5879	1	0	uniform	
ic_wt_Cyt__CDC20_APC_		lin	3202.304225	10496597175.0	8290043986.88631	1	0	uniform	
ic_wt_Cyt__APC_FBXO5_FZR1_CDC20_1_Ser355p__CDC20_APC_1_		lin	1437715989.0	4.2965510810020525e+17	2874218247.97996	1	0	uniform	
ic_wt_Cyt__APC_FBXO5_FZR1_CDC20_Ser355p_		lin	1861706576.0	186000000000.0	12082992211.929	1	0	uniform	
ic_wt_Cyt__APC_FBXO5_FZR1_CDC20_1_Ser355u__FZR1_APC_1_FBXO5_nTermu_		lin	9068458363.0	7960000000000.0	16218410966.8555	1	0	uniform	
ic_wt_Cyt__FZR1_APC_FBXO5_nTermu_		lin	1801581.197	1380000000000.0	184965197.096275	1	0	uniform	
ic_wt_Cyt__FZR1_APC_FBXO5_nTermp_		lin	24300000000.0	43800000000000.0	54815774231.9963	1	0	uniform	
ic_wt_Cyt__APC_FBXO5_1_FZR1_CDC20_2_Ser355u__FBXO5_APC_1_FZR1_3_Ser182u__FZR1_APC_2_FBXO5_3_nTermu_		lin	533545557.4	53354555739.0	6549627778.35082	1	0	uniform	
ic_wt_Cyt__FBXO5_APC_FZR1_Ser182u_		lin	653.5765598984788	4320004.317	2160002.158	1	0	uniform	
ic_wt_Cyt__APC_FBXO5_1_FZR1_CDC20_2_Ser355p__FBXO5_APC_1_FZR1_3_Ser182u__FZR1_APC_2_FBXO5_3_nTermu_		lin	13262188.476844799	1326218848.0	168131452.155168	1	0	uniform	
ic_wt_Cyt__APC_FBXO5_FZR1_CDC20_1_Ser355p__FZR1_APC_1_FBXO5_nTermu_		lin	4090000000.0	16500000000000.0	17212149578.229	1	0	uniform	
ic_wt_Cyt__FBXO5_APC_FZR1_Ser182p_		lin	1267780.515	10753034917.0	769453955.588753	1	0	uniform	
