parameterId	parameterName	parameterScale	lowerBound	upperBound	nominalValue	estimate	hierarchicalOptimization	objectivePriorType	objectivePriorParameters
kPhRbD		log	1.3000000000484096e-16	9.20999999958905e-13	1.9568891951200124e-14	1	0	uniform	
kPhRbE		log	1.1500000000477029e-14	4.219999999918253e-12	1.865495024866659e-13	1	0	uniform	
kDpRb		log	0.00013900000000466794	0.013899951000438691	0.0024049236849178457	1	0	uniform	
kPhRb		log	4.049999999951775e-16	4.05e-14	3.44999999990848e-14	1	0	uniform	
kSyCe1		log	2773.2705420414277	16699678.07074037	7674805.622619014	1	0	uniform	
kSyCe2		log	0.00839948799976056	83.20022066107263	3.2005895950275183	1	0	uniform	
kDeCe		log	1.3900000000384037e-05	0.0013900019999883951	0.0006857217689438964	1	0	uniform	
kDiE2fRb		log	3.470000000039771e-05	0.003470001999842668	0.001258083838027841	1	0	uniform	
kAsE2fRb		log	2.789999999970202e-13	2.7900000000034236e-11	5.110094285955482e-13	1	0	uniform	
kSyE2f1		log	83499.8404534503	835048195.2401996	1805485.1067404544	1	0	uniform	
kSyE2f2		log	0.21832889401007305	1390.001353965274	14.168184645015105	1	0	uniform	
kDeE2f1		log	1.830000000030924e-05	0.06930349099824601	0.0006933880148365887	1	0	uniform	
kDeE2f2		log	1.8900000000289469e-19	2.2999999999438393e-15	1.9144636678003067e-19	1	0	uniform	
kPhE2f		log	1.8999999999053768e-13	2.299999999998613e-11	2.06814497852588e-12	1	0	uniform	
kDpE2f2		log	7.339999999840781e-16	1.860000000017469e-11	2.0241069524180296e-13	1	0	uniform	
kSyEmi1		log	416982.6944917478	41699512.66040924	1368745.149190832	1	0	uniform	
kSyEmi2		log	0.6930001940346452	69.2996600014611	4.023094755918411	1	0	uniform	
kDeEmi1		log	3.530000000046291e-07	3.5300000000883304e-05	1.8620817787003722e-05	1	0	uniform	
kDeEmi2		log	6.929999999698597e-07	6.929999999781127e-05	3.497884225228165e-05	1	0	uniform	
kDeEmi3		log	0.003470001999842668	0.34700017299178454	0.34250367887901684	1	0	uniform	
kPhEmiA		log	5.749999999871262e-19	5.74999999993971e-17	6.880799849226798e-19	1	0	uniform	
kPhEmiB		log	8.829999999954204e-15	2.8799999999444e-12	5.204913821015271e-14	1	0	uniform	
kDpEmi		log	8.15e-09	2.8857653062252465e-06	3.45631743667669e-07	1	0	uniform	
kSyCa1		log	83499.8404534503	38511554.16822045	607025.7926763693	1	0	uniform	
kSyCa2		log	0.10400045600363919	62.13729163959242	0.18686873691416678	1	0	uniform	
kDeCa1		log	1.049999999969575e-10	1.0499999999945842e-06	2.0113825690906668e-10	1	0	uniform	
kDeCa2		log	7.450000000187539e-14	7.450000000276248e-12	5.930211495043689e-13	1	0	uniform	
kDeCa3		log	1.561363636386059e-20	7.5e-17	2.2900002617218968e-17	1	0	uniform	
kDpCdh		log	0.00034699899998818384	0.03469984699864484	0.009703624772857198	1	0	uniform	
kPhCdhA		log	2.8799999999100965e-14	4.249999999966948e-12	2.9252534807327975e-14	1	0	uniform	
kPhCdhE		log	1.1500000000271607e-17	8.230000000227654e-14	1.2166487583453778e-17	1	0	uniform	
kPhCdhB		log	6.629999999842108e-21	6.63e-17	2.880000416250523e-17	1	0	uniform	
kDiACE		log	5.959999999922616e-06	0.03469984699864484	0.009040697808828067	1	0	uniform	
kAsACE		log	1.1099999999981703e-13	5.7500000002478636e-08	6.076980276972556e-10	1	0	uniform	
kDiACdh		log	3.459999999960856e-07	3.470000000039771e-05	4.0097121467086723e-07	1	0	uniform	
kAsACdh		log	2.5399999999649333e-14	2.3299999999134337e-10	1.0604891827978524e-10	1	0	uniform	
kPhCeA		log	6.33356521710471e-20	2.62e-17	2.7800002257292696e-18	1	0	uniform	
kPhCeE		log	2.317913043349242e-21	2.38e-17	1.1200001394057459e-20	1	0	uniform	
kPhFoxE		log	1.1500000000271607e-17	1.1500000000545517e-13	1.1824191350894348e-16	1	0	uniform	
kPhFoxA		log	1.1500000000340053e-16	9.949999999523332e-13	3.741784855195827e-15	1	0	uniform	
